source,instance,target,algorithm,seed,n,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
REGk6_n40,1,zephyr15_broken,minorminer-layout,2,40,1,1,2.0,3,80,1.6268406340386719,40,120
REGk6_n40,1,zephyr15_broken,reweave,0,40,1,1,1.875,3,75,0.6272140890359879,40,120
REGk6_n40,1,zephyr15_broken,reweave,1,40,1,1,1.9,3,76,0.5164263059850782,40,120
REGk6_n40,1,zephyr15_broken,reweave,2,40,1,1,1.875,3,75,0.38361078198067844,40,120
REGk6_n40,1,zephyr15_broken,reweave-thorough,0,40,1,1,1.825,3,73,1.7610385220032185,40,120
REGk6_n40,1,zephyr15_broken,reweave-thorough,1,40,1,1,1.9,3,76,3.167113718111068,40,120
REGk6_n40,1,zephyr15_broken,reweave-thorough,2,40,1,1,1.75,3,70,2.1794834539759904,40,120
REGk6_n40,1,zephyr15_broken,mmfork-cuthill,0,40,1,1,1.875,3,75,0.4147736260201782,40,120
REGk6_n40,1,zephyr15_broken,mmfork-cuthill,1,40,1,1,2.1,4,84,0.4581294311210513,40,120
REGk6_n40,1,zephyr15_broken,mmfork-cuthill,2,40,1,1,1.95,3,78,0.31871543382294476,40,120
REGk6_n40,1,zephyr15_broken,mmfork-cuthill-fast,0,40,1,1,1.875,3,75,0.3325353271793574,40,120
REGk6_n40,1,zephyr15_broken,mmfork-cuthill-fast,1,40,1,1,2.1,4,84,0.5678863888606429,40,120
REGk6_n40,1,zephyr15_broken,mmfork-cuthill-fast,2,40,1,1,1.95,3,78,0.265792268095538,40,120
REGk6_n40,1,zephyr15_broken,mmfork-portfolio,0,40,1,1,1.775,3,71,2.598898561205715,40,120
REGk6_n40,1,zephyr15_broken,mmfork-portfolio,1,40,1,1,1.775,3,71,2.617989334044978,40,120
REGk6_n40,1,zephyr15_broken,mmfork-portfolio,2,40,1,1,1.775,3,71,2.7033948288299143,40,120
REGk6_n40,1,zephyr15_broken,reweave-mmfork-cuthill,0,40,1,1,1.875,3,75,0.6707149429712445,40,120
REGk6_n40,1,zephyr15_broken,reweave-mmfork-cuthill,1,40,1,1,2.1,4,84,0.8518885129597038,40,120
REGk6_n40,1,zephyr15_broken,reweave-mmfork-cuthill,2,40,1,1,1.95,3,78,0.49111473793163896,40,120
REGk6_n80,1,pegasus16_broken,minorminer,0,80,1,1,3.3,6,264,2.3224139781668782,80,240
REGk6_n80,1,pegasus16_broken,minorminer,1,80,1,1,3.3,6,264,1.7506659049540758,80,240
REGk6_n80,1,pegasus16_broken,minorminer,2,80,1,1,3.6875,7,295,1.1775989080779254,80,240
REGk6_n80,1,pegasus16_broken,minorminer-layout,0,80,1,1,3.4625,6,277,1.8921065339818597,80,240
REGk6_n80,1,pegasus16_broken,minorminer-layout,1,80,1,1,3.7125,7,297,1.6900364090688527,80,240
REGk6_n80,1,pegasus16_broken,minorminer-layout,2,80,1,1,3.525,6,282,2.354759606998414,80,240
REGk6_n80,1,pegasus16_broken,reweave,0,80,1,1,3.3,6,264,2.1243929469492286,80,240
REGk6_n80,1,pegasus16_broken,reweave,1,80,1,1,3.2625,6,261,2.0892572680022568,80,240
REGk6_n80,1,pegasus16_broken,reweave,2,80,1,1,3.575,7,286,1.9815469740424305,80,240
REGk6_n80,1,pegasus16_broken,reweave-thorough,0,80,1,1,3.1875,6,255,7.984031790867448,80,240
REGk6_n80,1,pegasus16_broken,reweave-thorough,1,80,1,1,3.025,5,242,7.157961244927719,80,240
REGk6_n80,1,pegasus16_broken,reweave-thorough,2,80,1,1,3.1875,6,255,5.902160332072526,80,240
REGk6_n80,1,pegasus16_broken,mmfork-cuthill,0,80,1,1,3.8375,8,307,0.9872160460799932,80,240
REGk6_n80,1,pegasus16_broken,mmfork-cuthill,1,80,1,1,3.9875,8,319,1.1091553238220513,80,240
REGk6_n80,1,pegasus16_broken,mmfork-cuthill,2,80,1,1,3.7625,7,301,1.1928325660992414,80,240
REGk6_n80,1,pegasus16_broken,mmfork-cuthill-fast,0,80,1,1,3.8375,8,307,1.6036201789975166,80,240
REGk6_n80,1,pegasus16_broken,mmfork-cuthill-fast,1,80,1,1,3.9875,8,319,1.1363515839911997,80,240
REGk6_n80,1,pegasus16_broken,mmfork-cuthill-fast,2,80,1,1,3.7625,7,301,1.306981025962159,80,240
REGk6_n80,1,pegasus16_broken,mmfork-portfolio,0,80,1,1,3.3,6,264,11.598902616882697,80,240
REGk6_n80,1,pegasus16_broken,mmfork-portfolio,1,80,1,1,3.2875,6,263,11.027279414003715,80,240
REGk6_n80,1,pegasus16_broken,mmfork-portfolio,2,80,1,1,3.2125,6,257,10.102896744152531,80,240
REGk6_n80,1,pegasus16_broken,reweave-mmfork-cuthill,0,80,1,1,3.7375,8,299,1.3534746288787574,80,240
REGk6_n80,1,pegasus16_broken,reweave-mmfork-cuthill,1,80,1,1,3.9375,8,315,1.3454716010019183,80,240
REGk6_n80,1,pegasus16_broken,reweave-mmfork-cuthill,2,80,1,1,3.675,7,294,1.3554451109375805,80,240
REGk6_n80,1,zephyr15_broken,minorminer,0,80,1,1,2.975,6,238,1.2824314248282462,80,240
REGk6_n80,1,zephyr15_broken,minorminer,1,80,1,1,2.7375,5,219,1.899660084862262,80,240
REGk6_n80,1,zephyr15_broken,minorminer,2,80,1,1,2.8125,5,225,1.5224412260577083,80,240
REGk6_n80,1,zephyr15_broken,minorminer-layout,0,80,1,1,2.7875,5,223,2.1679152720607817,80,240
REGk6_n80,1,zephyr15_broken,minorminer-layout,1,80,1,1,2.8875,5,231,3.0938878851011395,80,240
REGk6_n80,1,zephyr15_broken,minorminer-layout,2,80,1,1,3.1,6,248,2.068874201970175,80,240
REGk6_n80,1,zephyr15_broken,reweave,0,80,1,1,2.9,6,232,1.61995965288952,80,240
REGk6_n80,1,zephyr15_broken,reweave,1,80,1,1,2.6875,5,215,2.012277969857678,80,240
REGk6_n80,1,zephyr15_broken,reweave,2,80,1,1,2.775,5,222,2.181442738045007,80,240
REGk6_n80,1,zephyr15_broken,reweave-thorough,0,80,1,1,2.6,5,208,8.170081126037985,80,240
REGk6_n80,1,zephyr15_broken,reweave-thorough,1,80,1,1,2.6,5,208,6.510685481131077,80,240
REGk6_n80,1,zephyr15_broken,reweave-thorough,2,80,1,1,2.5625,5,205,6.32978953095153,80,240
REGk6_n80,1,zephyr15_broken,mmfork-cuthill,0,80,1,1,3.2125,6,257,1.684017714811489,80,240
REGk6_n80,1,zephyr15_broken,mmfork-cuthill,1,80,1,1,2.6875,5,215,2.5140715460292995,80,240
REGk6_n80,1,zephyr15_broken,mmfork-cuthill,2,80,1,1,2.775,5,222,1.7320620010141283,80,240
REGk6_n80,1,zephyr15_broken,mmfork-cuthill-fast,0,80,1,1,3.2125,6,257,2.3963810310233384,80,240
REGk6_n80,1,zephyr15_broken,mmfork-cuthill-fast,1,80,1,1,2.6875,5,215,1.6786546169314533,80,240
REGk6_n80,1,zephyr15_broken,mmfork-cuthill-fast,2,80,1,1,2.775,5,222,1.4270598830189556,80,240
REGk6_n80,1,zephyr15_broken,mmfork-portfolio,0,80,1,1,2.6625,5,213,11.410132868913934,80,240
REGk6_n80,1,zephyr15_broken,mmfork-portfolio,1,80,1,1,2.6875,5,215,9.51351563888602,80,240
REGk6_n80,1,zephyr15_broken,mmfork-portfolio,2,80,1,1,2.725,5,218,12.835153890075162,80,240
REGk6_n80,1,zephyr15_broken,reweave-mmfork-cuthill,0,80,1,1,3.1625,6,253,2.139972517034039,80,240
REGk6_n80,1,zephyr15_broken,reweave-mmfork-cuthill,1,80,1,1,2.6625,5,213,1.7536779560614377,80,240
REGk6_n80,1,zephyr15_broken,reweave-mmfork-cuthill,2,80,1,1,2.7625,5,221,1.8025527980644256,80,240
REGk6_n160,1,pegasus16_broken,minorminer,0,160,1,1,5.36875,11,859,5.568675123853609,160,480
REGk6_n160,1,pegasus16_broken,minorminer,1,160,1,1,5.2,11,832,6.397051051957533,160,480
REGk6_n160,1,pegasus16_broken,minorminer,2,160,1,1,6.2625,13,1002,4.046783342957497,160,480
REGk6_n160,1,pegasus16_broken,minorminer-layout,0,160,1,1,6.25,14,1000,7.3692911909893155,160,480
REGk6_n160,1,pegasus16_broken,minorminer-layout,1,160,1,1,6.26875,14,1003,5.921346372924745,160,480
REGk6_n160,1,pegasus16_broken,minorminer-layout,2,160,1,1,5.05625,10,809,11.772027782863006,160,480
REGk6_n160,1,pegasus16_broken,reweave,0,160,1,1,5.2,11,832,5.362377519020811,160,480
REGk6_n160,1,pegasus16_broken,reweave,1,160,1,1,5.0625,10,810,6.68809667089954,160,480
REGk6_n160,1,pegasus16_broken,reweave,2,160,1,1,6.0375,13,966,4.752284139860421,160,480
REGk6_n160,1,pegasus16_broken,reweave-thorough,0,160,1,1,5.13125,11,821,26.633995429845527,160,480
REGk6_n160,1,pegasus16_broken,reweave-thorough,1,160,1,1,5.0625,10,810,33.878560847835615,160,480
REGk6_n160,1,pegasus16_broken,reweave-thorough,2,160,1,1,4.8375,10,774,26.897893595974892,160,480
REGk6_n160,1,pegasus16_broken,mmfork-cuthill,0,160,1,1,6.1125,13,978,5.689068482024595,160,480
REGk6_n160,1,pegasus16_broken,mmfork-cuthill,1,160,1,1,5.95,14,952,7.563178102951497,160,480
REGk6_n160,1,pegasus16_broken,mmfork-cuthill,2,160,1,1,5.65625,12,905,7.655524000991136,160,480
REGk6_n160,1,pegasus16_broken,mmfork-cuthill-fast,0,160,1,1,6.1125,13,978,5.70326364506036,160,480
REGk6_n160,1,pegasus16_broken,mmfork-cuthill-fast,1,160,1,1,5.95,14,952,6.678325613029301,160,480
REGk6_n160,1,pegasus16_broken,mmfork-cuthill-fast,2,160,1,1,5.65625,12,905,6.463045011041686,160,480
REGk6_n160,1,pegasus16_broken,mmfork-portfolio,0,160,1,1,5.3125,11,850,40.38195801805705,160,480
REGk6_n160,1,pegasus16_broken,mmfork-portfolio,1,160,1,1,5.2,11,832,42.153315343894064,160,480
REGk6_n160,1,pegasus16_broken,mmfork-portfolio,2,160,1,1,5.2125,12,834,33.101538486080244,160,480
REGk6_n160,1,pegasus16_broken,reweave-mmfork-cuthill,0,160,1,1,5.96875,13,955,6.45845153182745,160,480
REGk6_n160,1,pegasus16_broken,reweave-mmfork-cuthill,1,160,1,1,5.75625,14,921,8.695643158862367,160,480
REGk6_n160,1,pegasus16_broken,reweave-mmfork-cuthill,2,160,1,1,5.475,12,876,6.61467205081135,160,480
REGk6_n160,1,zephyr15_broken,minorminer,0,160,1,1,4.4875,9,718,5.589406505925581,160,480
REGk6_n160,1,zephyr15_broken,minorminer,1,160,1,1,4.675,10,748,6.307420260971412,160,480
REGk6_n160,1,zephyr15_broken,minorminer,2,160,1,1,4.44375,9,711,10.642098589101806,160,480
REGk6_n160,1,zephyr15_broken,minorminer-layout,0,160,1,1,4.75625,10,761,7.001585302874446,160,480
REGk6_n160,1,zephyr15_broken,minorminer-layout,1,160,1,1,4.25,9,680,14.65308218006976,160,480
REGk6_n160,1,zephyr15_broken,minorminer-layout,2,160,1,1,4.8375,10,774,6.509647057857364,160,480
REGk6_n160,1,zephyr15_broken,reweave,0,160,1,1,4.25,8,680,6.17228015884757,160,480
REGk6_n160,1,zephyr15_broken,reweave,1,160,1,1,4.45625,9,713,4.813433108152822,160,480
REGk6_n160,1,zephyr15_broken,reweave,2,160,1,1,4.3375,9,694,16.58451160416007,160,480
REGk6_n160,1,zephyr15_broken,reweave-thorough,0,160,1,1,3.9875,8,638,32.756098428042606,160,480
REGk6_n160,1,zephyr15_broken,reweave-thorough,1,160,1,1,3.825,8,612,27.267691405955702,160,480
REGk6_n160,1,zephyr15_broken,reweave-thorough,2,160,1,1,4.08125,8,653,32.517662204802036,160,480
REGk6_n160,1,zephyr15_broken,mmfork-cuthill,0,160,1,1,4.4,9,704,4.402617166982964,160,480
REGk6_n160,1,zephyr15_broken,mmfork-cuthill,1,160,1,1,5.04375,12,807,8.185403593117371,160,480
REGk6_n160,1,zephyr15_broken,mmfork-cuthill,2,160,1,1,4.55625,9,729,8.186307239113376,160,480
REGk6_n160,1,zephyr15_broken,mmfork-cuthill-fast,0,160,1,1,4.4,9,704,4.242370811989531,160,480
REGk6_n160,1,zephyr15_broken,mmfork-cuthill-fast,1,160,1,1,5.04375,12,807,8.15340870199725,160,480
REGk6_n160,1,zephyr15_broken,mmfork-cuthill-fast,2,160,1,1,4.55625,9,729,8.922631411114708,160,480
REGk6_n160,1,zephyr15_broken,mmfork-portfolio,0,160,1,1,3.8,8,608,39.200485927052796,160,480
REGk6_n160,1,zephyr15_broken,mmfork-portfolio,1,160,1,1,4.00625,10,641,38.867925338912755,160,480
REGk6_n160,1,zephyr15_broken,mmfork-portfolio,2,160,1,1,4.05625,9,649,50.31961580901407,160,480
REGk6_n160,1,zephyr15_broken,reweave-mmfork-cuthill,0,160,1,1,4.2875,9,686,6.6735993809998035,160,480
REGk6_n160,1,zephyr15_broken,reweave-mmfork-cuthill,1,160,1,1,4.84375,12,775,10.517234554048628,160,480
REGk6_n160,1,zephyr15_broken,reweave-mmfork-cuthill,2,160,1,1,4.43125,9,709,9.271248257020488,160,480
REGk6_n320,1,pegasus16_broken,minorminer,0,320,1,1,11.13125,27,3562,12.164921622024849,320,960
REGk6_n320,1,pegasus16_broken,minorminer,1,320,1,1,10.7375,26,3436,19.9630466948729,320,960
REGk6_n320,1,pegasus16_broken,minorminer,2,320,1,1,10.415625,25,3333,22.026787316892296,320,960
REGk6_n320,1,pegasus16_broken,minorminer-layout,0,320,1,1,11.021875,27,3527,24.48867514403537,320,960
REGk6_n320,1,pegasus16_broken,minorminer-layout,1,320,1,1,10.215625,26,3269,28.43581877485849,320,960
REGk6_n320,1,pegasus16_broken,minorminer-layout,2,320,1,1,10.425,26,3336,27.03843572898768,320,960
REGk6_n320,1,pegasus16_broken,reweave,0,320,1,1,10.484375,26,3355,17.146382502047345,320,960
REGk6_n320,1,pegasus16_broken,reweave,1,320,1,1,10.2625,26,3284,26.328268523095176,320,960
REGk6_n320,1,pegasus16_broken,reweave,2,320,1,1,9.8875,24,3164,19.503406152129173,320,960
REGk6_n320,1,pegasus16_broken,reweave-thorough,0,320,1,1,9.596875,24,3071,85.6732836291194,320,960
REGk6_n320,1,pegasus16_broken,reweave-thorough,1,320,1,1,9.475,26,3032,92.39046864514239,320,960
REGk6_n320,1,pegasus16_broken,reweave-thorough,2,320,1,1,9.090625,23,2909,87.1757829550188,320,960
REGk6_n320,1,pegasus16_broken,mmfork-cuthill,0,320,1,1,10.2875,27,3292,16.802855210844427,320,960
REGk6_n320,1,pegasus16_broken,mmfork-cuthill,1,320,1,1,9.884375,25,3163,35.83855186100118,320,960
REGk6_n320,1,pegasus16_broken,mmfork-cuthill,2,320,1,1,10.828125,27,3465,16.833597568795085,320,960
REGk6_n320,1,pegasus16_broken,mmfork-cuthill-fast,0,320,1,1,10.2875,27,3292,17.499458966078237,320,960
REGk6_n320,1,pegasus16_broken,mmfork-cuthill-fast,1,320,1,1,9.884375,25,3163,38.20717978384346,320,960
REGk6_n320,1,pegasus16_broken,mmfork-cuthill-fast,2,320,1,1,10.828125,27,3465,15.954895515926182,320,960
REGk6_n320,1,pegasus16_broken,mmfork-portfolio,0,320,1,1,10.125,28,3240,110.04882859601639,320,960
REGk6_n320,1,pegasus16_broken,mmfork-portfolio,1,320,1,1,10.040625,27,3213,124.20435664104298,320,960
REGk6_n320,1,pegasus16_broken,mmfork-portfolio,2,320,1,1,10.225,26,3272,134.72608908615075,320,960
REGk6_n320,1,pegasus16_broken,reweave-mmfork-cuthill,0,320,1,1,9.89375,27,3166,25.472979951882735,320,960
REGk6_n320,1,pegasus16_broken,reweave-mmfork-cuthill,1,320,1,1,9.578125,25,3065,41.08401348092593,320,960
REGk6_n320,1,pegasus16_broken,reweave-mmfork-cuthill,2,320,1,1,10.45625,26,3346,26.13401140202768,320,960
REGk6_n320,1,zephyr15_broken,minorminer,0,320,1,1,7.9,19,2528,18.824786907993257,320,960
REGk6_n320,1,zephyr15_broken,minorminer,1,320,1,1,7.696875,20,2463,18.559910926036537,320,960
REGk6_n320,1,zephyr15_broken,minorminer,2,320,1,1,8.6,21,2752,30.359250087989494,320,960
REGk6_n320,1,zephyr15_broken,minorminer-layout,0,320,1,1,8.978125,22,2873,25.408693238161504,320,960
REGk6_n320,1,zephyr15_broken,minorminer-layout,1,320,1,1,7.64375,18,2446,44.454343284945935,320,960
REGk6_n320,1,zephyr15_broken,minorminer-layout,2,320,1,1,8.059375,21,2579,25.634625081904233,320,960
REGk6_n320,1,zephyr15_broken,reweave,0,320,1,1,7.53125,19,2410,25.710789386183023,320,960
REGk6_n320,1,zephyr15_broken,reweave,1,320,1,1,7.296875,19,2335,21.91911712498404,320,960
REGk6_n320,1,zephyr15_broken,reweave,2,320,1,1,8.246875,21,2639,37.18302106577903,320,960
REGk6_n320,1,zephyr15_broken,reweave-thorough,0,320,1,1,7.496875,20,2399,92.67067110701464,320,960
REGk6_n320,1,zephyr15_broken,reweave-thorough,1,320,1,1,7.2875,19,2332,85.05143001489341,320,960
REGk6_n320,1,zephyr15_broken,reweave-thorough,2,320,1,1,7.209375,19,2307,98.11906359903514,320,960
REGk6_n320,1,zephyr15_broken,mmfork-cuthill,0,320,1,1,8.334375,21,2667,27.08091468294151,320,960
REGk6_n320,1,zephyr15_broken,mmfork-cuthill,1,320,1,1,8.203125,22,2625,24.06817281199619,320,960
REGk6_n320,1,zephyr15_broken,mmfork-cuthill,2,320,1,1,8.46875,21,2710,21.123002428095788,320,960
REGk6_n320,1,zephyr15_broken,mmfork-cuthill-fast,0,320,1,1,8.334375,21,2667,26.079132350860164,320,960
REGk6_n320,1,zephyr15_broken,mmfork-cuthill-fast,1,320,1,1,8.203125,22,2625,26.16635153396055,320,960
REGk6_n320,1,zephyr15_broken,mmfork-cuthill-fast,2,320,1,1,8.46875,21,2710,28.266897764988244,320,960
REGk6_n320,1,zephyr15_broken,mmfork-portfolio,0,320,1,1,7.74375,20,2478,128.91727506904863,320,960
REGk6_n320,1,zephyr15_broken,mmfork-portfolio,1,320,1,1,7.515625,18,2405,150.8125272190664,320,960
REGk6_n320,1,zephyr15_broken,mmfork-portfolio,2,320,1,1,7.390625,19,2365,175.4247935418971,320,960
REGk6_n320,1,zephyr15_broken,reweave-mmfork-cuthill,0,320,1,1,7.95625,21,2546,27.83777907001786,320,960
REGk6_n320,1,zephyr15_broken,reweave-mmfork-cuthill,1,320,1,1,7.85,22,2512,31.97334077511914,320,960
REGk6_n320,1,zephyr15_broken,reweave-mmfork-cuthill,2,320,1,1,8.109375,21,2595,30.901641180971637,320,960
REGk6_n480,1,pegasus16_broken,minorminer,0,480,0,0,0.0,0,0,182.10350545798428,480,1440
REGk6_n480,1,pegasus16_broken,minorminer,1,480,0,0,0.0,0,0,182.75383309600875,480,1440
REGk6_n480,1,pegasus16_broken,minorminer,2,480,0,0,0.0,0,0,182.73917815089226,480,1440
REGk6_n480,1,pegasus16_broken,minorminer-layout,0,480,0,0,0.0,0,0,182.85862747696228,480,1440
REGk6_n480,1,pegasus16_broken,minorminer-layout,1,480,0,0,0.0,0,0,183.70544940396212,480,1440
REGk6_n480,1,pegasus16_broken,minorminer-layout,2,480,0,0,0.0,0,0,182.98797434894368,480,1440
REGk6_n480,1,pegasus16_broken,reweave,0,480,0,0,0.0,0,0,180.76814079191536,480,1440
REGk6_n480,1,pegasus16_broken,reweave,1,480,0,0,0.0,0,0,180.82868414209224,480,1440
REGk6_n480,1,pegasus16_broken,reweave,2,480,0,0,0.0,0,0,180.8910057421308,480,1440
REGk6_n480,1,pegasus16_broken,reweave-thorough,0,480,0,0,0.0,0,0,181.1926079269033,480,1440
REGk6_n480,1,pegasus16_broken,reweave-thorough,1,480,0,0,0.0,0,0,181.43758300808258,480,1440
REGk6_n480,1,pegasus16_broken,reweave-thorough,2,480,0,0,0.0,0,0,180.99536754982546,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,183.50887933396734,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,183.81740650488064,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-cuthill,2,480,0,0,0.0,0,0,185.09602718194947,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-cuthill-fast,0,480,0,0,0.0,0,0,182.4213503280189,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-cuthill-fast,1,480,0,0,0.0,0,0,181.78879847214557,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-cuthill-fast,2,480,0,0,0.0,0,0,183.73440019995905,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-portfolio,0,480,0,0,0.0,0,0,219.81725762807764,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-portfolio,1,480,0,0,0.0,0,0,227.1753941278439,480,1440
REGk6_n480,1,pegasus16_broken,mmfork-portfolio,2,480,0,0,0.0,0,0,221.47162312688306,480,1440
REGk6_n480,1,pegasus16_broken,reweave-mmfork-cuthill,0,480,0,0,0.0,0,0,180.6165218690876,480,1440
REGk6_n480,1,pegasus16_broken,reweave-mmfork-cuthill,1,480,0,0,0.0,0,0,180.42197861499153,480,1440
REGk6_n480,1,pegasus16_broken,reweave-mmfork-cuthill,2,480,0,0,0.0,0,0,180.58569828793406,480,1440
REGk6_n480,1,zephyr15_broken,minorminer,0,480,0,0,0.0,0,0,182.33553916192614,480,1440
REGk6_n480,1,zephyr15_broken,minorminer,1,480,1,1,10.502083333333333,29,5041,86.32029488682747,480,1440
REGk6_n480,1,zephyr15_broken,minorminer,2,480,0,0,0.0,0,0,182.0191392849665,480,1440
REGk6_n480,1,zephyr15_broken,minorminer-layout,0,480,0,0,0.0,0,0,184.1160873339977,480,1440
REGk6_n480,1,zephyr15_broken,minorminer-layout,1,480,0,0,0.0,0,0,183.45739374076948,480,1440
REGk6_n480,1,zephyr15_broken,minorminer-layout,2,480,1,1,10.608333333333333,30,5092,122.01000333600678,480,1440
REGk6_n480,1,zephyr15_broken,reweave,0,480,0,0,0.0,0,0,182.3668810648378,480,1440
REGk6_n480,1,zephyr15_broken,reweave,1,480,1,1,9.997916666666667,29,4799,83.57779537001625,480,1440
REGk6_n480,1,zephyr15_broken,reweave,2,480,0,0,0.0,0,0,182.20462834299542,480,1440
REGk6_n480,1,zephyr15_broken,reweave-thorough,0,480,0,0,0.0,0,0,182.09476461610757,480,1440
REGk6_n480,1,zephyr15_broken,reweave-thorough,1,480,0,0,0.0,0,0,182.05040503502823,480,1440
REGk6_n480,1,zephyr15_broken,reweave-thorough,2,480,0,0,0.0,0,0,181.4723461130634,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-cuthill,0,480,0,0,0.0,0,0,185.2672232480254,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-cuthill,1,480,0,0,0.0,0,0,184.39204969001003,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-cuthill,2,480,0,0,0.0,0,0,184.26122433599085,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-cuthill-fast,0,480,0,0,0.0,0,0,181.84654984110966,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-cuthill-fast,1,480,0,0,0.0,0,0,182.77480801194906,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-cuthill-fast,2,480,0,0,0.0,0,0,182.77388223586604,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-portfolio,0,480,0,0,0.0,0,0,227.44462557695806,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-portfolio,1,480,0,0,0.0,0,0,225.2550410181284,480,1440
REGk6_n480,1,zephyr15_broken,mmfork-portfolio,2,480,0,0,0.0,0,0,226.6621035800781,480,1440
REGk6_n480,1,zephyr15_broken,reweave-mmfork-cuthill,0,480,0,0,0.0,0,0,181.92649576603435,480,1440
REGk6_n480,1,zephyr15_broken,reweave-mmfork-cuthill,1,480,0,0,0.0,0,0,182.0907571769785,480,1440
REGk6_n480,1,zephyr15_broken,reweave-mmfork-cuthill,2,480,0,0,0.0,0,0,182.37156632193364,480,1440
ERd0.3_n20,2,pegasus16_broken,minorminer,0,20,1,1,1.65,3,33,0.12903127097524703,20,64
ERd0.3_n20,2,pegasus16_broken,minorminer,1,20,1,1,1.7,3,34,0.12170551996678114,20,64
ERd0.3_n20,2,pegasus16_broken,minorminer,2,20,1,1,1.8,3,36,0.12821056391112506,20,64
ERd0.3_n20,2,pegasus16_broken,minorminer-layout,0,20,1,1,1.9,3,38,0.9069766490720212,20,64
ERd0.3_n20,2,pegasus16_broken,minorminer-layout,1,20,1,1,1.65,3,33,0.666875584051013,20,64
ERd0.3_n20,2,pegasus16_broken,minorminer-layout,2,20,1,1,1.65,2,33,0.9184896519873291,20,64
ERd0.3_n20,2,pegasus16_broken,reweave,0,20,1,1,1.65,3,33,0.14443177916109562,20,64
ERd0.3_n20,2,pegasus16_broken,reweave,1,20,1,1,1.65,3,33,0.15422493894584477,20,64
ERd0.3_n20,2,pegasus16_broken,reweave,2,20,1,1,1.8,3,36,0.1513126299250871,20,64
ERd0.3_n20,2,pegasus16_broken,reweave-thorough,0,20,1,1,1.65,3,33,0.6864476450718939,20,64
ERd0.3_n20,2,pegasus16_broken,reweave-thorough,1,20,1,1,1.6,2,32,0.6989922448992729,20,64
ERd0.3_n20,2,pegasus16_broken,reweave-thorough,2,20,1,1,1.7,3,34,0.6722005240153521,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-cuthill,0,20,1,1,1.8,3,36,0.17527835397049785,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-cuthill,1,20,1,1,1.65,2,33,0.22880276897922158,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-cuthill,2,20,1,1,1.75,3,35,0.2066141979303211,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-cuthill-fast,0,20,1,1,1.8,3,36,0.17507791495881975,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-cuthill-fast,1,20,1,1,1.65,2,33,0.21278155292384326,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-cuthill-fast,2,20,1,1,1.75,3,35,0.20165494713000953,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-portfolio,0,20,1,1,1.65,3,33,0.8229278060607612,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-portfolio,1,20,1,1,1.65,2,33,1.062910009874031,20,64
ERd0.3_n20,2,pegasus16_broken,mmfork-portfolio,2,20,1,1,1.75,3,35,0.7000173931010067,20,64
ERd0.3_n20,2,pegasus16_broken,reweave-mmfork-cuthill,0,20,1,1,1.8,3,36,0.1525020757690072,20,64
ERd0.3_n20,2,pegasus16_broken,reweave-mmfork-cuthill,1,20,1,1,1.65,2,33,0.1788504288997501,20,64
ERd0.3_n20,2,pegasus16_broken,reweave-mmfork-cuthill,2,20,1,1,1.75,3,35,0.13415783015079796,20,64
ERd0.3_n20,2,zephyr15_broken,minorminer,0,20,1,1,1.65,3,33,0.14756858604960144,20,64
ERd0.3_n20,2,zephyr15_broken,minorminer,1,20,1,1,1.55,2,31,0.2542083370499313,20,64
