cell,instance,target,algorithm,seed,success,valid,avg_chain_length,max_chain_length,total_qubits_used,wall_time,problem_nodes,problem_edges
ER_n20_d0.7,5,pegasus_6,reweave-stacked,1,1,1,2.8,4,56,0.4476433480158448,20,134
ER_n20_d0.7,5,pegasus_6,reweave-stacked,2,1,1,2.5,3,50,0.37136250315234065,20,134
ER_n20_d0.7,5,pegasus_6,mmfork-cuthill,0,1,1,2.55,3,51,0.29447705089114606,20,134
ER_n20_d0.7,5,pegasus_6,mmfork-cuthill,1,1,1,2.45,3,49,0.7027775119058788,20,134
ER_n20_d0.7,5,pegasus_6,mmfork-cuthill,2,1,1,2.35,3,47,0.4082170110195875,20,134
ER_n20_d0.7,5,pegasus_6,mmfork-portfolio,0,1,1,2.4,3,48,4.112383836880326,20,134
ER_n20_d0.7,5,pegasus_6,mmfork-portfolio,1,1,1,2.45,3,49,2.8620182590093464,20,134
ER_n20_d0.7,5,pegasus_6,mmfork-portfolio,2,1,1,2.35,3,47,2.237987810978666,20,134
ER_n20_d0.7,5,pegasus_6,reweave-mmfork-cuthill,0,1,1,2.55,3,51,0.28247144096530974,20,134
ER_n20_d0.7,5,pegasus_6,reweave-mmfork-cuthill,1,1,1,2.45,3,49,0.6638176529668272,20,134
ER_n20_d0.7,5,pegasus_6,reweave-mmfork-cuthill,2,1,1,2.35,3,47,0.3220976279117167,20,134
ER_n20_d0.7,5,pegasus_6_broken5,minorminer,0,1,1,2.7,4,54,0.8268172389362007,20,134
ER_n20_d0.7,5,pegasus_6_broken5,minorminer,1,1,1,2.9,4,58,0.4103235020302236,20,134
ER_n20_d0.7,5,pegasus_6_broken5,minorminer,2,1,1,2.45,3,49,0.31869629118591547,20,134
ER_n20_d0.7,5,pegasus_6_broken5,minorminer-layout,0,1,1,2.6,3,52,1.537480338010937,20,134
ER_n20_d0.7,5,pegasus_6_broken5,minorminer-layout,1,1,1,2.75,4,55,1.7789405300281942,20,134
ER_n20_d0.7,5,pegasus_6_broken5,minorminer-layout,2,1,1,2.65,4,53,0.9468046221882105,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-base,0,1,1,2.65,4,53,3.1764387681614608,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-base,1,1,1,2.9,4,58,1.2806470219511539,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-base,2,1,1,2.45,3,49,1.877312583150342,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave,0,1,1,2.65,4,53,0.387405076995492,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave,1,1,1,2.9,4,58,0.19079569005407393,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave,2,1,1,2.45,3,49,0.5804222081787884,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-thorough,0,1,1,2.6,3,52,1.0246598899830133,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-thorough,1,1,1,2.6,3,52,2.0299932619091123,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-thorough,2,1,1,2.45,3,49,1.5895369639620185,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-stacked,0,1,1,2.7,3,54,0.31143726222217083,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-stacked,1,1,1,2.65,3,53,0.3610478660557419,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-stacked,2,1,1,2.4,3,48,0.5835043059196323,20,134
ER_n20_d0.7,5,pegasus_6_broken5,mmfork-cuthill,0,1,1,2.55,3,51,0.28298029000870883,20,134
ER_n20_d0.7,5,pegasus_6_broken5,mmfork-cuthill,1,1,1,2.5,4,50,0.2335373240057379,20,134
ER_n20_d0.7,5,pegasus_6_broken5,mmfork-cuthill,2,1,1,2.5,4,50,0.1902322128880769,20,134
ER_n20_d0.7,5,pegasus_6_broken5,mmfork-portfolio,0,1,1,2.5,3,50,1.2632843730971217,20,134
ER_n20_d0.7,5,pegasus_6_broken5,mmfork-portfolio,1,1,1,2.5,4,50,2.822279783897102,20,134
ER_n20_d0.7,5,pegasus_6_broken5,mmfork-portfolio,2,1,1,2.45,3,49,2.852532448945567,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,2.55,3,51,0.28792854817584157,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,2.5,4,50,0.876105414936319,20,134
ER_n20_d0.7,5,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,2.45,4,49,0.18525864300318062,20,134
ER_n20_d0.7,5,zephyr_4,minorminer,0,1,1,2.25,3,45,0.1978183921892196,20,134
ER_n20_d0.7,5,zephyr_4,minorminer,1,1,1,2.1,3,42,0.40050920308567584,20,134
ER_n20_d0.7,5,zephyr_4,minorminer,2,1,1,2.2,3,44,0.2988626630976796,20,134
ER_n20_d0.7,5,zephyr_4,minorminer-layout,0,1,1,2.15,3,43,1.1241768789477646,20,134
ER_n20_d0.7,5,zephyr_4,minorminer-layout,1,1,1,2.2,3,44,0.9807385520543903,20,134
ER_n20_d0.7,5,zephyr_4,minorminer-layout,2,1,1,2.15,3,43,1.2909824289381504,20,134
ER_n20_d0.7,5,zephyr_4,reweave-base,0,1,1,2.25,3,45,1.8974333999212831,20,134
ER_n20_d0.7,5,zephyr_4,reweave-base,1,1,1,2.1,3,42,1.4488359859678894,20,134
ER_n20_d0.7,5,zephyr_4,reweave-base,2,1,1,2.2,3,44,1.306438076077029,20,134
ER_n20_d0.7,5,zephyr_4,reweave,0,1,1,2.25,3,45,0.23996529704891145,20,134
ER_n20_d0.7,5,zephyr_4,reweave,1,1,1,2.1,3,42,0.34426502604037523,20,134
ER_n20_d0.7,5,zephyr_4,reweave,2,1,1,2.2,3,44,0.761979027884081,20,134
ER_n20_d0.7,5,zephyr_4,reweave-thorough,0,1,1,2.0,3,40,1.975750565994531,20,134
ER_n20_d0.7,5,zephyr_4,reweave-thorough,1,1,1,2.1,3,42,3.19567042007111,20,134
ER_n20_d0.7,5,zephyr_4,reweave-thorough,2,1,1,2.05,3,41,3.2629307419992983,20,134
ER_n20_d0.7,5,zephyr_4,reweave-stacked,0,1,1,2.2,3,44,0.7926737400703132,20,134
ER_n20_d0.7,5,zephyr_4,reweave-stacked,1,1,1,2.25,3,45,0.4437840241007507,20,134
ER_n20_d0.7,5,zephyr_4,reweave-stacked,2,1,1,2.0,3,40,0.9852052938658744,20,134
ER_n20_d0.7,5,zephyr_4,mmfork-cuthill,0,1,1,2.15,3,43,0.469524767016992,20,134
ER_n20_d0.7,5,zephyr_4,mmfork-cuthill,1,1,1,2.15,3,43,0.198496449040249,20,134
ER_n20_d0.7,5,zephyr_4,mmfork-cuthill,2,1,1,2.05,3,41,0.2822698629461229,20,134
ER_n20_d0.7,5,zephyr_4,mmfork-portfolio,0,1,1,2.0,3,40,2.422299158992246,20,134
ER_n20_d0.7,5,zephyr_4,mmfork-portfolio,1,1,1,2.05,3,41,1.9910799919161946,20,134
ER_n20_d0.7,5,zephyr_4,mmfork-portfolio,2,1,1,2.05,3,41,3.035632712068036,20,134
ER_n20_d0.7,5,zephyr_4,reweave-mmfork-cuthill,0,1,1,2.15,3,43,0.4759579710662365,20,134
ER_n20_d0.7,5,zephyr_4,reweave-mmfork-cuthill,1,1,1,2.15,3,43,0.16395713202655315,20,134
ER_n20_d0.7,5,zephyr_4,reweave-mmfork-cuthill,2,1,1,2.05,3,41,0.39471245603635907,20,134
ER_n20_d0.7,6,pegasus_6,minorminer,0,1,1,2.55,3,51,0.934650202980265,20,134
ER_n20_d0.7,6,pegasus_6,minorminer,1,1,1,2.4,3,48,0.12008549296297133,20,134
ER_n20_d0.7,6,pegasus_6,minorminer,2,1,1,2.55,3,51,0.46342087211087346,20,134
ER_n20_d0.7,6,pegasus_6,minorminer-layout,0,1,1,2.55,3,51,1.1257468729745597,20,134
ER_n20_d0.7,6,pegasus_6,minorminer-layout,1,1,1,2.55,3,51,1.8663634380791336,20,134
ER_n20_d0.7,6,pegasus_6,minorminer-layout,2,1,1,2.55,3,51,1.9829415860585868,20,134
ER_n20_d0.7,6,pegasus_6,reweave-base,0,1,1,2.55,3,51,0.8682755178306252,20,134
ER_n20_d0.7,6,pegasus_6,reweave-base,1,1,1,2.4,3,48,0.7645528861321509,20,134
ER_n20_d0.7,6,pegasus_6,reweave-base,2,1,1,2.55,3,51,1.6370907169766724,20,134
ER_n20_d0.7,6,pegasus_6,reweave,0,1,1,2.55,3,51,0.3822857479099184,20,134
ER_n20_d0.7,6,pegasus_6,reweave,1,1,1,2.4,3,48,0.46923736901953816,20,134
ER_n20_d0.7,6,pegasus_6,reweave,2,1,1,2.55,3,51,0.22562133613973856,20,134
ER_n20_d0.7,6,pegasus_6,reweave-thorough,0,1,1,2.55,3,51,1.4205084128770977,20,134
ER_n20_d0.7,6,pegasus_6,reweave-thorough,1,1,1,2.4,3,48,1.1577905700542033,20,134
ER_n20_d0.7,6,pegasus_6,reweave-thorough,2,1,1,2.4,3,48,2.1136369360610843,20,134
ER_n20_d0.7,6,pegasus_6,reweave-stacked,0,1,1,2.45,3,49,1.422908293781802,20,134
ER_n20_d0.7,6,pegasus_6,reweave-stacked,1,1,1,2.75,4,55,0.27338974899612367,20,134
ER_n20_d0.7,6,pegasus_6,reweave-stacked,2,1,1,2.5,3,50,1.1606459179893136,20,134
ER_n20_d0.7,6,pegasus_6,mmfork-cuthill,0,1,1,2.65,4,53,0.42972739203833044,20,134
ER_n20_d0.7,6,pegasus_6,mmfork-cuthill,1,1,1,2.55,3,51,0.46568257408216596,20,134
ER_n20_d0.7,6,pegasus_6,mmfork-cuthill,2,1,1,2.6,3,52,0.27962256292812526,20,134
ER_n20_d0.7,6,pegasus_6,mmfork-portfolio,0,1,1,2.45,3,49,2.706449163844809,20,134
ER_n20_d0.7,6,pegasus_6,mmfork-portfolio,1,1,1,2.4,3,48,2.721515191020444,20,134
ER_n20_d0.7,6,pegasus_6,mmfork-portfolio,2,1,1,2.45,3,49,3.419331663986668,20,134
ER_n20_d0.7,6,pegasus_6,reweave-mmfork-cuthill,0,1,1,2.65,4,53,0.3270615469664335,20,134
ER_n20_d0.7,6,pegasus_6,reweave-mmfork-cuthill,1,1,1,2.55,3,51,0.26282588206231594,20,134
ER_n20_d0.7,6,pegasus_6,reweave-mmfork-cuthill,2,1,1,2.55,3,51,0.7650461960583925,20,134
ER_n20_d0.7,6,pegasus_6_broken5,minorminer,0,1,1,2.65,3,53,0.410484922118485,20,134
ER_n20_d0.7,6,pegasus_6_broken5,minorminer,1,1,1,2.8,4,56,0.268372270045802,20,134
ER_n20_d0.7,6,pegasus_6_broken5,minorminer,2,1,1,2.5,3,50,1.1017368820030242,20,134
ER_n20_d0.7,6,pegasus_6_broken5,minorminer-layout,0,1,1,2.75,3,55,2.171204969054088,20,134
ER_n20_d0.7,6,pegasus_6_broken5,minorminer-layout,1,1,1,2.45,3,49,1.5520607789512724,20,134
ER_n20_d0.7,6,pegasus_6_broken5,minorminer-layout,2,1,1,2.6,3,52,2.0376166910864413,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-base,0,1,1,2.65,3,53,1.3313501018565148,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-base,1,1,1,2.8,4,56,2.085469972807914,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-base,2,1,1,2.5,3,50,2.533404089976102,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave,0,1,1,2.65,3,53,1.1430019210092723,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave,1,1,1,2.8,4,56,0.4865414169616997,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave,2,1,1,2.5,3,50,0.3745807099621743,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-thorough,0,1,1,2.5,3,50,1.5950588521081954,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-thorough,1,1,1,2.6,4,52,1.6224273880943656,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-thorough,2,1,1,2.5,3,50,2.524845786159858,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-stacked,0,1,1,2.7,4,54,0.3993453779257834,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-stacked,1,1,1,2.85,4,57,0.6919034270104021,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-stacked,2,1,1,2.5,3,50,0.44140992406755686,20,134
ER_n20_d0.7,6,pegasus_6_broken5,mmfork-cuthill,0,1,1,2.6,3,52,0.6863623799290508,20,134
ER_n20_d0.7,6,pegasus_6_broken5,mmfork-cuthill,1,1,1,2.85,4,57,0.10916301794350147,20,134
ER_n20_d0.7,6,pegasus_6_broken5,mmfork-cuthill,2,1,1,2.6,3,52,0.9249787731096148,20,134
ER_n20_d0.7,6,pegasus_6_broken5,mmfork-portfolio,0,1,1,2.4,3,48,2.149887815816328,20,134
ER_n20_d0.7,6,pegasus_6_broken5,mmfork-portfolio,1,1,1,2.5,3,50,1.25944805983454,20,134
ER_n20_d0.7,6,pegasus_6_broken5,mmfork-portfolio,2,1,1,2.4,3,48,2.8302578409202397,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,2.6,3,52,0.3891884000040591,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,2.85,4,57,0.17166922008618712,20,134
ER_n20_d0.7,6,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,2.6,3,52,0.6431304691359401,20,134
ER_n20_d0.7,6,zephyr_4,minorminer,0,1,1,2.1,3,42,0.2520785271190107,20,134
ER_n20_d0.7,6,zephyr_4,minorminer,1,1,1,2.3,3,46,0.27814341918565333,20,134
ER_n20_d0.7,6,zephyr_4,minorminer,2,1,1,2.2,3,44,0.9302306009922177,20,134
ER_n20_d0.7,6,zephyr_4,minorminer-layout,0,1,1,2.25,3,45,1.0157918180339038,20,134
ER_n20_d0.7,6,zephyr_4,minorminer-layout,1,1,1,2.05,3,41,1.2204238520935178,20,134
ER_n20_d0.7,6,zephyr_4,minorminer-layout,2,1,1,2.1,3,42,1.6269465000368655,20,134
ER_n20_d0.7,6,zephyr_4,reweave-base,0,1,1,2.1,3,42,1.62930134893395,20,134
ER_n20_d0.7,6,zephyr_4,reweave-base,1,1,1,2.3,3,46,1.4850641258526593,20,134
ER_n20_d0.7,6,zephyr_4,reweave-base,2,1,1,2.2,3,44,0.7177012010943145,20,134
ER_n20_d0.7,6,zephyr_4,reweave,0,1,1,2.1,3,42,0.9592641410417855,20,134
ER_n20_d0.7,6,zephyr_4,reweave,1,1,1,2.3,3,46,0.17177850008010864,20,134
ER_n20_d0.7,6,zephyr_4,reweave,2,1,1,2.2,3,44,0.6082211239263415,20,134
ER_n20_d0.7,6,zephyr_4,reweave-thorough,0,1,1,2.1,3,42,1.6776165789924562,20,134
ER_n20_d0.7,6,zephyr_4,reweave-thorough,1,1,1,2.0,3,40,1.40334024396725,20,134
ER_n20_d0.7,6,zephyr_4,reweave-thorough,2,1,1,2.1,3,42,1.6889248141087592,20,134
ER_n20_d0.7,6,zephyr_4,reweave-stacked,0,1,1,2.15,3,43,0.5127738290466368,20,134
ER_n20_d0.7,6,zephyr_4,reweave-stacked,1,1,1,2.0,3,40,0.8172506389673799,20,134
ER_n20_d0.7,6,zephyr_4,reweave-stacked,2,1,1,2.15,3,43,0.7737328300718218,20,134
ER_n20_d0.7,6,zephyr_4,mmfork-cuthill,0,1,1,2.35,3,47,0.32286974391900003,20,134
ER_n20_d0.7,6,zephyr_4,mmfork-cuthill,1,1,1,2.0,3,40,0.20515401219017804,20,134
ER_n20_d0.7,6,zephyr_4,mmfork-cuthill,2,1,1,2.15,3,43,0.22732125991024077,20,134
ER_n20_d0.7,6,zephyr_4,mmfork-portfolio,0,1,1,2.1,3,42,1.9441685278434306,20,134
ER_n20_d0.7,6,zephyr_4,mmfork-portfolio,1,1,1,2.0,3,40,1.5549554671160877,20,134
ER_n20_d0.7,6,zephyr_4,mmfork-portfolio,2,1,1,2.0,3,40,3.0290687701199204,20,134
ER_n20_d0.7,6,zephyr_4,reweave-mmfork-cuthill,0,1,1,2.35,3,47,0.6256943610496819,20,134
ER_n20_d0.7,6,zephyr_4,reweave-mmfork-cuthill,1,1,1,2.0,3,40,0.5178604880347848,20,134
ER_n20_d0.7,6,zephyr_4,reweave-mmfork-cuthill,2,1,1,2.15,3,43,0.20499762217514217,20,134
ER_n20_d0.7,7,pegasus_6,minorminer,0,1,1,2.5,3,50,0.20710836304351687,20,123
ER_n20_d0.7,7,pegasus_6,minorminer,1,1,1,2.45,3,49,0.3172964381519705,20,123
ER_n20_d0.7,7,pegasus_6,minorminer,2,1,1,2.35,3,47,0.36034804000519216,20,123
ER_n20_d0.7,7,pegasus_6,minorminer-layout,0,1,1,2.6,4,52,1.0574999360833317,20,123
ER_n20_d0.7,7,pegasus_6,minorminer-layout,1,1,1,2.45,3,49,0.851921085966751,20,123
ER_n20_d0.7,7,pegasus_6,minorminer-layout,2,1,1,2.5,3,50,0.8834624260198325,20,123
ER_n20_d0.7,7,pegasus_6,reweave-base,0,1,1,2.5,3,50,0.9707233740482479,20,123
ER_n20_d0.7,7,pegasus_6,reweave-base,1,1,1,2.45,3,49,0.7131493601482362,20,123
ER_n20_d0.7,7,pegasus_6,reweave-base,2,1,1,2.35,3,47,1.8492347111459821,20,123
ER_n20_d0.7,7,pegasus_6,reweave,0,1,1,2.5,3,50,0.5049833108205348,20,123
ER_n20_d0.7,7,pegasus_6,reweave,1,1,1,2.45,3,49,0.24151892098598182,20,123
ER_n20_d0.7,7,pegasus_6,reweave,2,1,1,2.35,3,47,0.7089898369740695,20,123
ER_n20_d0.7,7,pegasus_6,reweave-thorough,0,1,1,2.5,3,50,1.150463721016422,20,123
ER_n20_d0.7,7,pegasus_6,reweave-thorough,1,1,1,2.45,3,49,1.076057577971369,20,123
ER_n20_d0.7,7,pegasus_6,reweave-thorough,2,1,1,2.35,3,47,1.5129668021108955,20,123
ER_n20_d0.7,7,pegasus_6,reweave-stacked,0,1,1,2.4,3,48,1.0068006350193173,20,123
ER_n20_d0.7,7,pegasus_6,reweave-stacked,1,1,1,2.45,3,49,0.6937097609043121,20,123
ER_n20_d0.7,7,pegasus_6,reweave-stacked,2,1,1,2.5,3,50,0.5425035159569234,20,123
ER_n20_d0.7,7,pegasus_6,mmfork-cuthill,0,1,1,2.45,3,49,0.35730484314262867,20,123
ER_n20_d0.7,7,pegasus_6,mmfork-cuthill,1,1,1,2.4,3,48,0.4206584591884166,20,123
ER_n20_d0.7,7,pegasus_6,mmfork-cuthill,2,1,1,2.5,4,50,0.3103125060442835,20,123
ER_n20_d0.7,7,pegasus_6,mmfork-portfolio,0,1,1,2.4,3,48,1.1835624349769205,20,123
ER_n20_d0.7,7,pegasus_6,mmfork-portfolio,1,1,1,2.35,3,47,1.5512273039203137,20,123
ER_n20_d0.7,7,pegasus_6,mmfork-portfolio,2,1,1,2.35,3,47,1.3933339260984212,20,123
ER_n20_d0.7,7,pegasus_6,reweave-mmfork-cuthill,0,1,1,2.45,3,49,0.36768899904564023,20,123
ER_n20_d0.7,7,pegasus_6,reweave-mmfork-cuthill,1,1,1,2.35,3,47,0.7787956579122692,20,123
ER_n20_d0.7,7,pegasus_6,reweave-mmfork-cuthill,2,1,1,2.5,4,50,0.37500042910687625,20,123
ER_n20_d0.7,7,pegasus_6_broken5,minorminer,0,1,1,2.65,4,53,0.6913605299778283,20,123
ER_n20_d0.7,7,pegasus_6_broken5,minorminer,1,1,1,2.55,3,51,0.3505464701447636,20,123
ER_n20_d0.7,7,pegasus_6_broken5,minorminer,2,1,1,2.55,3,51,0.5155358170159161,20,123
ER_n20_d0.7,7,pegasus_6_broken5,minorminer-layout,0,1,1,2.55,3,51,0.8753704389091581,20,123
ER_n20_d0.7,7,pegasus_6_broken5,minorminer-layout,1,1,1,2.65,4,53,0.6344291649293154,20,123
ER_n20_d0.7,7,pegasus_6_broken5,minorminer-layout,2,1,1,2.7,4,54,0.8546100549865514,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-base,0,1,1,2.55,3,51,2.2944843489676714,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-base,1,1,1,2.55,3,51,1.6357932440005243,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-base,2,1,1,2.55,3,51,0.6911257510073483,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave,0,1,1,2.55,3,51,0.9517369430977851,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave,1,1,1,2.55,3,51,0.8563057780265808,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave,2,1,1,2.55,3,51,0.3819764289073646,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-thorough,0,1,1,2.4,3,48,1.3118799629155546,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-thorough,1,1,1,2.5,3,50,1.3429473149590194,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-thorough,2,1,1,2.45,3,49,3.7962935480754822,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-stacked,0,1,1,2.55,4,51,0.7236124570481479,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-stacked,1,1,1,2.4,3,48,0.665479636983946,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-stacked,2,1,1,2.6,3,52,0.46090052416548133,20,123
ER_n20_d0.7,7,pegasus_6_broken5,mmfork-cuthill,0,1,1,2.55,3,51,0.49904240504838526,20,123
ER_n20_d0.7,7,pegasus_6_broken5,mmfork-cuthill,1,1,1,2.75,4,55,0.1730537349358201,20,123
ER_n20_d0.7,7,pegasus_6_broken5,mmfork-cuthill,2,1,1,2.4,3,48,0.16618067305535078,20,123
ER_n20_d0.7,7,pegasus_6_broken5,mmfork-portfolio,0,1,1,2.45,3,49,2.717229271074757,20,123
ER_n20_d0.7,7,pegasus_6_broken5,mmfork-portfolio,1,1,1,2.4,3,48,2.5322251559700817,20,123
ER_n20_d0.7,7,pegasus_6_broken5,mmfork-portfolio,2,1,1,2.4,3,48,2.2325090561062098,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-mmfork-cuthill,0,1,1,2.55,3,51,0.644076325930655,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-mmfork-cuthill,1,1,1,2.7,4,54,0.5813051559962332,20,123
ER_n20_d0.7,7,pegasus_6_broken5,reweave-mmfork-cuthill,2,1,1,2.4,3,48,0.33819735213182867,20,123
ER_n20_d0.7,7,zephyr_4,minorminer,0,1,1,2.15,3,43,0.5726526018697768,20,123
ER_n20_d0.7,7,zephyr_4,minorminer,1,1,1,2.05,3,41,0.3456252100877464,20,123
ER_n20_d0.7,7,zephyr_4,minorminer,2,1,1,2.2,3,44,0.12538811098784208,20,123
ER_n20_d0.7,7,zephyr_4,minorminer-layout,0,1,1,2.2,3,44,0.5528128128498793,20,123
ER_n20_d0.7,7,zephyr_4,minorminer-layout,1,1,1,2.2,3,44,0.8367709689773619,20,123
ER_n20_d0.7,7,zephyr_4,minorminer-layout,2,1,1,2.2,3,44,0.9332799599505961,20,123
ER_n20_d0.7,7,zephyr_4,reweave-base,0,1,1,2.15,3,43,0.8599442017730325,20,123
ER_n20_d0.7,7,zephyr_4,reweave-base,1,1,1,2.05,3,41,1.1119736300315708,20,123
ER_n20_d0.7,7,zephyr_4,reweave-base,2,1,1,2.2,3,44,0.9802626548334956,20,123
ER_n20_d0.7,7,zephyr_4,reweave,0,1,1,2.15,3,43,0.41631914814934134,20,123
ER_n20_d0.7,7,zephyr_4,reweave,1,1,1,2.05,3,41,0.1744539779610932,20,123
ER_n20_d0.7,7,zephyr_4,reweave,2,1,1,2.2,3,44,0.25816768198274076,20,123
ER_n20_d0.7,7,zephyr_4,reweave-thorough,0,1,1,2.05,3,41,1.5956267409492284,20,123
ER_n20_d0.7,7,zephyr_4,reweave-thorough,1,1,1,1.9,3,38,1.4283235319890082,20,123
ER_n20_d0.7,7,zephyr_4,reweave-thorough,2,1,1,2.05,3,41,1.4506916389800608,20,123
ER_n20_d0.7,7,zephyr_4,reweave-stacked,0,1,1,2.05,3,41,1.1496029440313578,20,123
ER_n20_d0.7,7,zephyr_4,reweave-stacked,1,1,1,2.1,3,42,0.30627080309204757,20,123
ER_n20_d0.7,7,zephyr_4,reweave-stacked,2,1,1,2.0,3,40,0.25163316004909575,20,123
ER_n20_d0.7,7,zephyr_4,mmfork-cuthill,0,1,1,2.15,3,43,0.21176536404527724,20,123
ER_n20_d0.7,7,zephyr_4,mmfork-cuthill,1,1,1,2.15,3,43,0.13842973695136607,20,123
ER_n20_d0.7,7,zephyr_4,mmfork-cuthill,2,1,1,2.0,3,40,0.1843162369914353,20,123
ER_n20_d0.7,7,zephyr_4,mmfork-portfolio,0,1,1,2.0,3,40,1.555693264817819,20,123
ER_n20_d0.7,7,zephyr_4,mmfork-portfolio,1,1,1,1.95,3,39,0.7837630489375442,20,123
ER_n20_d0.7,7,zephyr_4,mmfork-portfolio,2,1,1,2.0,3,40,0.8750067711807787,20,123
ER_n20_d0.7,7,zephyr_4,reweave-mmfork-cuthill,0,1,1,2.15,3,43,0.7845942650455981,20,123
ER_n20_d0.7,7,zephyr_4,reweave-mmfork-cuthill,1,1,1,2.15,3,43,0.21969791105948389,20,123
ER_n20_d0.7,7,zephyr_4,reweave-mmfork-cuthill,2,1,1,2.0,3,40,0.3916934591252357,20,123
ER_n20_d0.7,8,pegasus_6,minorminer,0,1,1,2.55,3,51,0.1693494690116495,20,141
ER_n20_d0.7,8,pegasus_6,minorminer,1,1,1,2.45,3,49,0.252016857964918,20,141
ER_n20_d0.7,8,pegasus_6,minorminer,2,1,1,2.6,3,52,1.4764286431018263,20,141
ER_n20_d0.7,8,pegasus_6,minorminer-layout,0,1,1,2.65,4,53,0.7400522788520902,20,141
ER_n20_d0.7,8,pegasus_6,minorminer-layout,1,1,1,2.6,3,52,0.921799496980384,20,141
ER_n20_d0.7,8,pegasus_6,minorminer-layout,2,1,1,2.75,4,55,0.6774495381396264,20,141
ER_n20_d0.7,8,pegasus_6,reweave-base,0,1,1,2.55,3,51,0.8131015270482749,20,141
ER_n20_d0.7,8,pegasus_6,reweave-base,1,1,1,2.45,3,49,0.9580386669840664,20,141
ER_n20_d0.7,8,pegasus_6,reweave-base,2,1,1,2.6,3,52,1.7817357198800892,20,141
ER_n20_d0.7,8,pegasus_6,reweave,0,1,1,2.55,3,51,0.367435690946877,20,141
ER_n20_d0.7,8,pegasus_6,reweave,1,1,1,2.45,3,49,0.2903729579411447,20,141
ER_n20_d0.7,8,pegasus_6,reweave,2,1,1,2.55,3,51,0.6216392479836941,20,141
ER_n20_d0.7,8,pegasus_6,reweave-thorough,0,1,1,2.5,3,50,1.6242147518787533,20,141
ER_n20_d0.7,8,pegasus_6,reweave-thorough,1,1,1,2.45,3,49,1.362772713182494,20,141
ER_n20_d0.7,8,pegasus_6,reweave-thorough,2,1,1,2.5,3,50,2.633161759003997,20,141
ER_n20_d0.7,8,pegasus_6,reweave-stacked,0,1,1,2.55,3,51,0.484131827019155,20,141
ER_n20_d0.7,8,pegasus_6,reweave-stacked,1,1,1,2.65,3,53,0.7414321638643742,20,141
ER_n20_d0.7,8,pegasus_6,reweave-stacked,2,1,1,2.55,3,51,0.5666366168297827,20,141
ER_n20_d0.7,8,pegasus_6,mmfork-cuthill,0,1,1,2.45,3,49,0.4649952070321888,20,141
ER_n20_d0.7,8,pegasus_6,mmfork-cuthill,1,1,1,2.6,3,52,0.130820089019835,20,141
