topo,n,p,inst_seed,arm,algo_seed,status,success,acl,acl_spur,acl_pre,max_chain,qubits,time,n_edges,err
P16,140,0.9,101,mmfork-cuthill,0,SUCCESS,1,19.6429,17.4143,,32,2750,63.1605,8777,
P16,140,0.9,101,mmfork-cuthill,1,SUCCESS,1,17.7714,16.25,,30,2488,62.9248,8777,
P16,140,0.9,103,template,-1,SUCCESS,1,13.1714,13.1714,13.8286,14,1844,0.1535,8777,
P16,140,0.9,103,clique,-1,SUCCESS,1,13.8286,13.1714,,14,1936,0.0206,8777,
P16,140,0.9,101,mmfork-cuthill,2,SUCCESS,1,24.0214,20.6143,,38,3363,61.8223,8777,
P16,140,0.9,101,mmfork-cuthill,4,SUCCESS,1,22.5286,19.3643,,35,3154,62.0295,8777,
P16,140,0.9,103,pssa,0,SUCCESS,1,13.3143,13.3143,,14,1864,0.6185,8777,
P16,140,0.9,103,pssa,1,SUCCESS,1,13.3143,13.3143,,14,1864,0.6253,8777,
P16,140,0.9,103,pssa,2,SUCCESS,1,13.3143,13.3143,,14,1864,0.629,8777,
P16,140,0.9,103,pssa,3,SUCCESS,1,13.3143,13.3143,,14,1864,0.6236,8777,
P16,140,0.9,103,pssa,4,SUCCESS,1,13.3143,13.3143,,14,1864,0.6264,8777,
P16,140,0.9,101,clmm,1,SUCCESS,1,13.7643,13.7357,,14,1927,63.2264,8777,
P16,140,0.9,101,clmm,0,SUCCESS,1,13.7571,13.7357,,14,1926,66.2708,8777,
P16,140,0.9,101,clmm,2,SUCCESS,1,13.7643,13.7643,,14,1927,63.3384,8777,
P16,140,0.9,102,minorminer,0,SUCCESS,1,20.8929,18.1143,,36,2925,60.0675,8779,
P16,140,0.9,101,clmm,4,SUCCESS,1,13.7429,13.7143,,14,1924,62.5062,8777,
P16,140,0.9,101,clmm,3,SUCCESS,1,13.75,13.7286,,14,1925,63.7729,8777,
P16,140,0.9,102,minorminer,4,SUCCESS,1,15.7214,14.5,,23,2201,61.053,8779,
P16,140,0.9,102,minorminer,2,SUCCESS,1,23.2571,20.1571,,37,3256,61.219,8779,
P16,140,0.9,102,minorminer,3,SUCCESS,1,22.2571,19.1714,,40,3116,62.1644,8779,
P16,140,0.9,102,mmfork-cuthill,0,SUCCESS,1,20.6714,18.2786,,35,2894,61.8537,8779,
P16,140,0.9,102,minorminer,1,SUCCESS,1,25.5643,21.6714,,41,3579,62.1425,8779,
P16,140,0.9,101,attraction,1,SUCCESS,1,25.0571,20.7643,,42,3508,62.846,8777,
P16,140,0.9,102,mmfork-cuthill,2,SUCCESS,1,21.1714,18.5286,,34,2964,60.3803,8779,
P16,140,0.9,102,mmfork-cuthill,1,SUCCESS,1,17.4143,16.05,,27,2438,63.4014,8779,
P16,140,0.9,101,attraction,2,FAILURE,0,,,,,,68.8955,8777,status=FAILURE
P16,140,0.9,101,attraction,3,FAILURE,0,,,,,,70.1107,8777,status=FAILURE
P16,140,0.9,101,attraction,0,FAILURE,0,,,,,,70.5013,8777,status=FAILURE
P16,140,0.9,101,attraction,4,FAILURE,0,,,,,,72.4709,8777,status=FAILURE
P16,180,0.9,101,template,-1,SUCCESS,1,16.6389,16.6389,16.6667,17,2995,0.2775,14519,
P16,180,0.9,101,clique,-1,SUCCESS,1,16.6667,16.6389,,17,3000,0.0224,14519,
P16,180,0.9,101,pssa,0,SUCCESS,1,16.6444,16.6444,,17,2996,0.5126,14519,
P16,180,0.9,101,pssa,1,SUCCESS,1,16.6444,16.6444,,17,2996,0.5124,14519,
P16,180,0.9,101,pssa,2,SUCCESS,1,16.6444,16.6444,,17,2996,0.5096,14519,
P16,180,0.9,101,pssa,3,SUCCESS,1,16.6444,16.6444,,17,2996,0.5174,14519,
P16,180,0.9,101,pssa,4,SUCCESS,1,16.6444,16.6444,,17,2996,0.5116,14519,
P16,140,0.9,102,mmfork-cuthill,3,SUCCESS,1,17.4,16.0071,,26,2436,62.4567,8779,
P16,140,0.9,102,mmfork-cuthill,4,SUCCESS,1,20.8214,18.1857,,33,2915,63.4622,8779,
P16,140,0.9,102,clmm,0,SUCCESS,1,13.7857,13.75,,14,1930,62.6799,8779,
P16,140,0.9,102,clmm,2,SUCCESS,1,13.7857,13.75,,14,1930,62.9475,8779,
P16,140,0.9,102,clmm,1,SUCCESS,1,13.7786,13.7643,,14,1929,65.1599,8779,
P16,140,0.9,102,clmm,3,SUCCESS,1,13.7714,13.7571,,14,1928,64.6076,8779,
P16,140,0.9,102,clmm,4,SUCCESS,1,13.7786,13.7643,,14,1929,66.1734,8779,
P16,140,0.9,103,minorminer,0,SUCCESS,1,18.6143,16.7071,,31,2606,62.3483,8777,
P16,140,0.9,103,minorminer,1,SUCCESS,1,21.9786,19.05,,35,3077,62.5591,8777,
P16,140,0.9,103,minorminer,2,SUCCESS,1,20.2714,17.7429,,39,2838,60.6244,8777,
P16,140,0.9,102,attraction,1,FAILURE,0,,,,,,71.8948,8779,status=FAILURE
P16,140,0.9,102,attraction,0,FAILURE,0,,,,,,73.5774,8779,status=FAILURE
P16,140,0.9,102,attraction,2,FAILURE,0,,,,,,73.7561,8779,status=FAILURE
P16,140,0.9,102,attraction,3,FAILURE,0,,,,,,74.4998,8779,status=FAILURE
P16,140,0.9,102,attraction,4,FAILURE,0,,,,,,73.6328,8779,status=FAILURE
P16,140,0.9,103,minorminer,4,SUCCESS,1,17.4357,15.8071,,26,2441,61.4035,8777,
P16,140,0.9,103,mmfork-cuthill,2,SUCCESS,1,15.95,14.6714,,26,2233,60.1302,8777,
P16,140,0.9,103,minorminer,3,SUCCESS,1,24.6214,21.1286,,42,3447,61.5389,8777,
P16,140,0.9,103,mmfork-cuthill,1,SUCCESS,1,19.4929,17.6857,,35,2729,61.8329,8777,
P16,140,0.9,103,mmfork-cuthill,0,SUCCESS,1,22.5214,19.5071,,34,3153,61.693,8777,
P16,180,0.9,102,template,-1,SUCCESS,1,16.6444,16.6444,16.6667,17,2996,0.2772,14512,
P16,180,0.9,102,clique,-1,SUCCESS,1,16.6667,16.6444,,17,3000,0.0213,14512,
P16,180,0.9,102,pssa,0,SUCCESS,1,16.6444,16.6444,,17,2996,0.5083,14512,
P16,140,0.9,103,mmfork-cuthill,3,SUCCESS,1,15.35,14.1929,,21,2149,62.4562,8777,
P16,180,0.9,102,pssa,1,SUCCESS,1,16.6444,16.6444,,17,2996,0.514,14512,
P16,180,0.9,102,pssa,2,SUCCESS,1,16.6444,16.6444,,17,2996,0.5213,14512,
P16,180,0.9,102,pssa,3,SUCCESS,1,16.6444,16.6444,,17,2996,0.5178,14512,
P16,140,0.9,103,clmm,0,SUCCESS,1,13.75,13.7214,,14,1925,60.5562,8777,
P16,180,0.9,102,pssa,4,SUCCESS,1,16.6444,16.6444,,17,2996,0.5273,14512,
P16,140,0.9,103,mmfork-cuthill,4,SUCCESS,1,21.6571,18.7571,,36,3032,63.2854,8777,
P16,140,0.9,103,clmm,1,SUCCESS,1,13.7643,13.7429,,14,1927,64.379,8777,
P16,140,0.9,103,clmm,4,SUCCESS,1,13.7929,13.7714,,14,1931,61.3809,8777,
P16,140,0.9,103,clmm,2,SUCCESS,1,13.7429,13.7286,,14,1924,63.5573,8777,
P16,140,0.9,103,clmm,3,SUCCESS,1,13.7571,13.7429,,14,1926,63.1753,8777,
P16,140,0.9,103,attraction,2,FAILURE,0,,,,,,69.4847,8777,status=FAILURE
P16,140,0.9,103,attraction,1,FAILURE,0,,,,,,69.959,8777,status=FAILURE
P16,140,0.9,103,attraction,0,FAILURE,0,,,,,,70.6261,8777,status=FAILURE
P16,180,0.9,101,minorminer,0,FAILURE,0,,,,,,66.7737,14519,status=FAILURE
P16,140,0.9,103,attraction,3,FAILURE,0,,,,,,70.8429,8777,status=FAILURE
P16,180,0.9,101,minorminer,1,FAILURE,0,,,,,,68.6581,14519,status=FAILURE
P16,140,0.9,103,attraction,4,FAILURE,0,,,,,,71.0711,8777,status=FAILURE
P16,180,0.9,101,minorminer,2,FAILURE,0,,,,,,69.249,14519,status=FAILURE
P16,180,0.9,101,minorminer,4,FAILURE,0,,,,,,68.8598,14519,status=FAILURE
P16,180,0.9,101,minorminer,3,FAILURE,0,,,,,,69.3324,14519,status=FAILURE
P16,180,0.9,101,mmfork-cuthill,4,FAILURE,0,,,,,,67.6348,14519,status=FAILURE
P16,180,0.9,101,mmfork-cuthill,3,FAILURE,0,,,,,,68.3759,14519,status=FAILURE
P16,180,0.9,101,clmm,0,SUCCESS,1,16.6667,16.6389,,17,3000,68.2118,14519,
P16,180,0.9,101,clmm,4,SUCCESS,1,16.6667,16.6389,,17,3000,62.3805,14519,
P16,180,0.9,103,template,-1,SUCCESS,1,16.6444,16.6444,16.6667,17,2996,0.2801,14561,
P16,180,0.9,103,clique,-1,SUCCESS,1,16.6667,16.6444,,17,3000,0.0216,14561,
P16,180,0.9,101,mmfork-cuthill,1,FAILURE,0,,,,,,70.0931,14519,status=FAILURE
P16,180,0.9,103,pssa,0,SUCCESS,1,16.6444,16.6444,,17,2996,0.5147,14561,
P16,180,0.9,103,pssa,1,SUCCESS,1,16.6444,16.6444,,17,2996,0.5189,14561,
P16,180,0.9,101,mmfork-cuthill,0,FAILURE,0,,,,,,71.5621,14519,status=FAILURE
P16,180,0.9,103,pssa,2,SUCCESS,1,16.6444,16.6444,,17,2996,0.504,14561,
P16,180,0.9,101,clmm,2,SUCCESS,1,16.6667,16.6389,,17,3000,65.2459,14519,
P16,180,0.9,103,pssa,3,SUCCESS,1,16.6444,16.6444,,17,2996,0.5174,14561,
P16,180,0.9,103,pssa,4,SUCCESS,1,16.6444,16.6444,,17,2996,0.517,14561,
P16,180,0.9,101,mmfork-cuthill,2,FAILURE,0,,,,,,71.8831,14519,status=FAILURE
P16,40,0.7,101,minorminer,0,SUCCESS,1,5.225,4.95,,7,209,2.164,530,
P16,180,0.9,101,clmm,1,SUCCESS,1,16.6667,16.6389,,17,3000,71.2396,14519,
P16,180,0.9,101,clmm,3,SUCCESS,1,16.6667,16.6389,,17,3000,68.4977,14519,
P16,40,0.7,101,minorminer,1,SUCCESS,1,5.225,5.025,,7,209,2.2861,530,
P16,40,0.7,101,minorminer,2,SUCCESS,1,4.9,4.75,,7,196,2.3667,530,
P16,40,0.7,101,minorminer,3,SUCCESS,1,5.2,4.85,,8,208,2.5775,530,
P16,40,0.7,101,minorminer,4,SUCCESS,1,5.0,4.75,,7,200,2.4986,530,
P16,40,0.7,101,mmfork-cuthill,0,SUCCESS,1,5.075,4.95,,6,203,4.1296,530,
P16,40,0.7,101,mmfork-cuthill,2,SUCCESS,1,4.85,4.65,,6,194,3.1437,530,
P16,40,0.7,101,mmfork-cuthill,3,SUCCESS,1,5.175,4.85,,7,207,2.0281,530,
P16,40,0.7,101,clmm,0,SUCCESS,1,4.8,4.7,,5,192,0.554,530,
P16,40,0.7,101,mmfork-cuthill,1,SUCCESS,1,4.8,4.7,,6,192,5.9913,530,
P16,40,0.7,101,clmm,1,SUCCESS,1,4.725,4.675,,5,189,0.612,530,
P16,40,0.7,101,clmm,2,SUCCESS,1,4.725,4.625,,5,189,0.5434,530,
P16,40,0.7,101,clmm,3,SUCCESS,1,4.75,4.675,,5,190,0.5273,530,
P16,40,0.7,101,template,-1,SUCCESS,1,4.7,4.7,4.8,5,188,0.0054,530,
P16,40,0.7,101,clique,-1,SUCCESS,1,4.8,4.7,,5,192,0.0217,530,
P16,40,0.7,101,pssa,0,SUCCESS,1,4.925,4.925,,6,197,0.2965,530,
P16,40,0.7,101,clmm,4,SUCCESS,1,4.725,4.625,,5,189,0.5337,530,
P16,40,0.7,101,pssa,1,SUCCESS,1,4.925,4.925,,6,197,0.299,530,
P16,40,0.7,101,pssa,2,SUCCESS,1,4.925,4.925,,6,197,0.2989,530,
P16,40,0.7,101,pssa,3,SUCCESS,1,4.925,4.925,,6,197,0.2994,530,
P16,40,0.7,101,pssa,4,SUCCESS,1,4.925,4.925,,6,197,0.2963,530,
P16,40,0.7,101,mmfork-cuthill,4,SUCCESS,1,5.1,4.85,,7,204,3.5248,530,
P16,180,0.9,101,attraction,0,FAILURE,0,,,,,,76.3599,14519,status=FAILURE
P16,180,0.9,101,attraction,1,FAILURE,0,,,,,,76.0216,14519,status=FAILURE
P16,180,0.9,102,minorminer,1,FAILURE,0,,,,,,68.9016,14512,status=FAILURE
P16,180,0.9,102,minorminer,2,FAILURE,0,,,,,,67.9672,14512,status=FAILURE
P16,180,0.9,102,minorminer,0,FAILURE,0,,,,,,70.6072,14512,status=FAILURE
P16,40,0.7,101,attraction,2,SUCCESS,1,5.025,4.85,,7,201,8.784,530,
P16,40,0.7,102,minorminer,0,SUCCESS,1,5.025,4.85,,7,201,2.8135,525,
P16,180,0.9,101,attraction,2,FAILURE,0,,,,,,75.4607,14519,status=FAILURE
P16,40,0.7,102,minorminer,2,SUCCESS,1,4.85,4.75,,7,194,2.1425,525,
P16,180,0.9,101,attraction,3,FAILURE,0,,,,,,75.3439,14519,status=FAILURE
P16,40,0.7,102,minorminer,1,SUCCESS,1,5.2,5.025,,7,208,2.7827,525,
P16,40,0.7,101,attraction,1,SUCCESS,1,5.15,5.0,,7,206,9.7431,530,
P16,40,0.7,102,minorminer,4,SUCCESS,1,5.275,4.925,,7,211,1.682,525,
P16,40,0.7,101,attraction,0,SUCCESS,1,5.0,4.825,,6,200,11.0439,530,
P16,40,0.7,102,minorminer,3,SUCCESS,1,4.975,4.825,,7,199,2.2368,525,
P16,40,0.7,102,clmm,0,SUCCESS,1,4.75,4.625,,5,190,0.5004,525,
P16,40,0.7,102,mmfork-cuthill,2,SUCCESS,1,4.85,4.7,,6,194,1.8369,525,
P16,40,0.7,102,mmfork-cuthill,0,SUCCESS,1,5.0,4.825,,7,200,2.004,525,
P16,40,0.7,102,template,-1,SUCCESS,1,4.65,4.65,4.8,5,186,0.0042,525,
P16,40,0.7,102,clique,-1,SUCCESS,1,4.8,4.65,,5,192,0.0205,525,
P16,40,0.7,101,attraction,4,SUCCESS,1,5.35,5.1,,8,214,6.9217,530,
P16,40,0.7,102,clmm,1,SUCCESS,1,4.75,4.675,,5,190,0.4896,525,
P16,40,0.7,102,clmm,3,SUCCESS,1,4.725,4.675,,5,189,0.5342,525,
P16,40,0.7,102,clmm,2,SUCCESS,1,4.675,4.6,,5,187,0.5951,525,
P16,40,0.7,102,pssa,0,SUCCESS,1,4.875,4.875,,6,195,0.276,525,
P16,40,0.7,102,pssa,1,SUCCESS,1,4.875,4.875,,6,195,0.285,525,
P16,40,0.7,102,pssa,2,SUCCESS,1,4.875,4.875,,6,195,0.273,525,
P16,40,0.7,102,pssa,3,SUCCESS,1,4.875,4.875,,6,195,0.2728,525,
P16,40,0.7,102,pssa,4,SUCCESS,1,4.875,4.875,,6,195,0.2942,525,
P16,40,0.7,102,clmm,4,SUCCESS,1,4.775,4.675,,5,191,0.6032,525,
P16,40,0.7,102,mmfork-cuthill,4,SUCCESS,1,5.025,4.85,,7,201,2.296,525,
P16,180,0.9,101,attraction,4,FAILURE,0,,,,,,77.3739,14519,status=FAILURE
P16,40,0.7,102,mmfork-cuthill,1,SUCCESS,1,5.025,4.8,,7,201,3.4532,525,
P16,40,0.7,103,minorminer,1,SUCCESS,1,4.925,4.725,,7,197,1.6719,531,
P16,180,0.9,102,minorminer,3,FAILURE,0,,,,,,69.6936,14512,status=FAILURE
P16,40,0.7,102,mmfork-cuthill,3,SUCCESS,1,5.0,4.75,,6,200,4.7426,525,
P16,40,0.7,101,attraction,3,SUCCESS,1,4.8,4.7,,6,192,10.5276,530,
P16,180,0.9,102,minorminer,4,FAILURE,0,,,,,,69.4698,14512,status=FAILURE
P16,40,0.7,103,minorminer,2,SUCCESS,1,5.075,4.9,,7,203,2.4153,531,
P16,40,0.7,103,minorminer,0,SUCCESS,1,4.75,4.725,,6,190,3.3229,531,
P16,40,0.7,103,minorminer,3,SUCCESS,1,5.325,5.075,,7,213,2.47,531,
P16,40,0.7,103,clmm,0,SUCCESS,1,4.725,4.675,,5,189,0.5075,531,
P16,40,0.7,103,clmm,1,SUCCESS,1,4.7,4.65,,5,188,0.5278,531,
P16,40,0.7,103,mmfork-cuthill,4,SUCCESS,1,5.175,5.025,,8,207,1.5275,531,
P16,40,0.7,103,clmm,2,SUCCESS,1,4.75,4.65,,5,190,0.594,531,
P16,40,0.7,103,clmm,3,SUCCESS,1,4.725,4.525,,5,189,0.4919,531,
P16,40,0.7,103,template,-1,SUCCESS,1,4.65,4.65,4.8,5,186,0.004,531,
P16,40,0.7,103,clique,-1,SUCCESS,1,4.8,4.65,,5,192,0.022,531,
P16,40,0.7,103,minorminer,4,SUCCESS,1,5.225,5.0,,7,209,2.9317,531,
P16,40,0.7,103,pssa,0,SUCCESS,1,4.9,4.9,,6,196,0.2957,531,
P16,40,0.7,103,pssa,1,SUCCESS,1,4.9,4.9,,6,196,0.2815,531,
P16,40,0.7,103,clmm,4,SUCCESS,1,4.625,4.6,,5,185,0.5534,531,
P16,40,0.7,103,mmfork-cuthill,3,SUCCESS,1,5.0,4.75,,7,200,2.2463,531,
P16,40,0.7,103,pssa,2,SUCCESS,1,4.9,4.9,,6,196,0.302,531,
P16,40,0.7,103,mmfork-cuthill,2,SUCCESS,1,5.05,4.925,,7,202,2.4084,531,
P16,40,0.7,103,mmfork-cuthill,0,SUCCESS,1,5.0,4.8,,7,200,2.7909,531,
P16,40,0.7,103,pssa,3,SUCCESS,1,4.9,4.9,,6,196,0.2927,531,
P16,40,0.7,103,pssa,4,SUCCESS,1,4.9,4.9,,6,196,0.2884,531,
P16,180,0.9,102,mmfork-cuthill,0,FAILURE,0,,,,,,71.1422,14512,status=FAILURE
