topo,n,p,inst_seed,arm,family,algo_seed,switch_val,status,success,acl,acl_spur,max_chain,qubits,wall,n_edges,err
P16,180,0.055865921787709494,102,tree-sph,tree,3,2,SUCCESS,1,9.1833,8.9778,19,1653,12.4445,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,1,5.0,SUCCESS,1,8.9833,8.6444,21,1617,17.689,877,
P16,180,0.055865921787709494,102,tree-union,tree,4,1,SUCCESS,1,10.1556,9.5667,21,1828,10.542,877,
P16,180,0.055865921787709494,102,tree-sph,tree,4,2,SUCCESS,1,8.8,8.6778,19,1584,9.6239,877,
P16,180,0.055865921787709494,102,tree-union,tree,3,1,SUCCESS,1,9.5556,9.1278,20,1720,14.1787,877,
P16,180,0.055865921787709494,102,beta-dhat,beta,2,5.0,SUCCESS,1,8.5667,8.2833,20,1542,14.7579,877,
P16,180,0.055865921787709494,102,stock,stock,3,,SUCCESS,1,8.6111,8.3333,18,1550,14.73,877,
P16,140,0.07194244604316546,105,beta-2.0,beta,0,2.0,TIMEOUT,0,,,,,60.9235,730,
P16,180,0.055865921787709494,103,stock,stock,0,,SUCCESS,1,10.1722,9.6778,23,1831,9.2291,892,
P16,180,0.055865921787709494,103,boltz-0.5,root,0,0.5,SUCCESS,1,10.5167,10.0222,23,1893,6.6761,892,
P16,180,0.055865921787709494,102,boltz-2.0,root,3,2.0,SUCCESS,1,8.7167,8.4056,18,1569,16.8462,877,
P16,180,0.055865921787709494,102,boltz-0.5,root,4,0.5,SUCCESS,1,9.5222,9.1833,21,1714,12.2992,877,
P16,180,0.055865921787709494,101,beta-dhat,beta,2,4.0,SUCCESS,1,8.8944,8.5556,18,1601,40.4519,911,
P16,180,0.055865921787709494,103,tree-union,tree,0,1,SUCCESS,1,10.0611,9.55,22,1811,10.6326,892,
P16,140,0.07194244604316546,105,beta-2.0,beta,1,2.0,TIMEOUT,0,,,,,60.6774,730,
P16,180,0.055865921787709494,102,beta-16.0,beta,4,16.0,SUCCESS,1,8.5389,8.1944,18,1537,12.5343,877,
P16,180,0.055865921787709494,102,boltz-8.0,root,4,8.0,SUCCESS,1,9.2889,8.9333,20,1672,13.2729,877,
P16,180,0.055865921787709494,103,tree-sph,tree,1,2,SUCCESS,1,9.0833,8.9278,21,1635,8.014,892,
P16,180,0.055865921787709494,102,boltz-2.0,root,4,2.0,SUCCESS,1,9.15,8.75,19,1647,15.5941,877,
P16,180,0.055865921787709494,102,tree-union,tree,2,1,SUCCESS,1,8.8111,8.4333,18,1586,24.2736,877,
P16,180,0.055865921787709494,103,boltz-2.0,root,1,2.0,SUCCESS,1,9.7611,9.35,21,1757,9.3314,892,
P16,140,0.07194244604316546,105,beta-2.0,beta,2,2.0,TIMEOUT,0,,,,,60.7959,730,
P16,180,0.055865921787709494,103,boltz-8.0,root,1,8.0,SUCCESS,1,10.3278,9.75,22,1859,9.2208,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,0,8.0,SUCCESS,1,9.5667,9.15,20,1722,11.3879,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,0,16.0,SUCCESS,1,9.2222,8.8,21,1660,10.8193,892,
P16,180,0.055865921787709494,102,beta-dhat,beta,4,5.0,SUCCESS,1,8.7667,8.5,19,1578,16.6739,877,
P16,180,0.055865921787709494,103,boltz-0.5,root,1,0.5,SUCCESS,1,9.5389,9.1611,20,1717,11.124,892,
P16,140,0.07194244604316546,105,beta-2.0,beta,3,2.0,TIMEOUT,0,,,,,60.6763,730,
P16,180,0.055865921787709494,103,boltz-2.0,root,2,2.0,SUCCESS,1,9.4167,8.9722,20,1695,9.3302,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,0,2.0,SUCCESS,1,9.55,9.2278,20,1719,16.1215,892,
P16,180,0.055865921787709494,103,boltz-0.5,root,3,0.5,SUCCESS,1,10.3722,9.8333,21,1867,8.2219,892,
P16,180,0.055865921787709494,103,stock,stock,1,,SUCCESS,1,9.4722,9.0722,19,1705,15.2341,892,
P16,140,0.07194244604316546,105,beta-2.0,beta,4,2.0,TIMEOUT,0,,,,,60.4093,730,
P16,180,0.055865921787709494,103,tree-sph,tree,4,2,SUCCESS,1,11.9389,11.5611,25,2149,4.6359,892,
P16,180,0.055865921787709494,101,beta-dhat,beta,1,4.0,SUCCESS,1,9.1389,8.7556,20,1645,52.8147,911,
P16,180,0.055865921787709494,103,tree-sph,tree,3,2,SUCCESS,1,9.2611,9.0667,21,1667,9.016,892,
P16,180,0.055865921787709494,103,stock,stock,2,,SUCCESS,1,9.8167,9.4056,21,1767,13.9501,892,
P16,180,0.055865921787709494,103,boltz-2.0,root,3,2.0,SUCCESS,1,9.6056,9.2778,20,1729,9.373,892,
P16,180,0.055865921787709494,103,boltz-0.5,root,2,0.5,SUCCESS,1,9.5167,9.1167,21,1713,14.7646,892,
P16,180,0.055865921787709494,103,tree-sph,tree,0,2,SUCCESS,1,8.9,8.7222,18,1602,21.0101,892,
P16,180,0.055865921787709494,103,tree-union,tree,2,1,SUCCESS,1,9.5444,9.0167,20,1718,15.961,892,
P16,180,0.055865921787709494,103,tree-union,tree,1,1,SUCCESS,1,8.8167,8.5111,17,1587,18.8285,892,
P16,180,0.055865921787709494,103,beta-16.0,beta,3,16.0,SUCCESS,1,9.5944,9.1778,22,1727,9.8638,892,
P16,180,0.055865921787709494,101,beta-dhat,beta,3,4.0,SUCCESS,1,9.0167,8.6389,21,1623,46.4812,911,
P16,180,0.055865921787709494,103,stock,stock,3,,SUCCESS,1,9.6611,9.1667,20,1739,13.4806,892,
P16,180,0.055865921787709494,101,beta-2.0,beta,0,2.0,TIMEOUT,0,,,,,60.7376,911,
P16,180,0.055865921787709494,103,boltz-2.0,root,4,2.0,SUCCESS,1,10.3833,9.85,23,1869,9.0401,892,
P16,180,0.055865921787709494,103,tree-sph,tree,2,2,SUCCESS,1,8.6944,8.5222,18,1565,17.4348,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,2,8.0,SUCCESS,1,8.8944,8.5944,18,1601,16.5879,892,
P16,180,0.055865921787709494,103,tree-union,tree,4,1,SUCCESS,1,10.5222,9.9444,21,1894,11.9274,892,
P16,180,0.055865921787709494,103,tree-union,tree,3,1,SUCCESS,1,9.8,9.2056,21,1764,15.9599,892,
P16,180,0.055865921787709494,104,boltz-2.0,root,0,2.0,SUCCESS,1,11.0889,10.6167,24,1996,7.527,923,
P16,180,0.055865921787709494,101,beta-2.0,beta,1,2.0,TIMEOUT,0,,,,,60.8139,911,
P16,180,0.055865921787709494,103,beta-16.0,beta,1,16.0,SUCCESS,1,8.8944,8.5333,18,1601,21.6399,892,
P16,180,0.055865921787709494,103,boltz-0.5,root,4,0.5,SUCCESS,1,10.3278,9.9,22,1859,13.064,892,
P16,180,0.055865921787709494,104,tree-sph,tree,0,2,SUCCESS,1,9.7222,9.5,24,1750,8.6281,923,
P16,180,0.055865921787709494,104,boltz-0.5,root,0,0.5,SUCCESS,1,10.2889,9.8,21,1852,8.6516,923,
P16,180,0.055865921787709494,101,beta-2.0,beta,2,2.0,TIMEOUT,0,,,,,60.8181,911,
P16,180,0.055865921787709494,103,beta-16.0,beta,2,16.0,SUCCESS,1,9.6389,9.2889,20,1735,21.1958,892,
P16,180,0.055865921787709494,103,stock,stock,4,,SUCCESS,1,9.3667,9.0,19,1686,16.6958,892,
P16,180,0.055865921787709494,103,boltz-8.0,root,4,8.0,SUCCESS,1,8.8167,8.55,19,1587,15.5119,892,
P16,180,0.055865921787709494,104,tree-sph,tree,2,2,SUCCESS,1,10.6611,10.4667,24,1919,5.9757,923,
P16,180,0.055865921787709494,103,beta-16.0,beta,4,16.0,SUCCESS,1,9.2278,8.8611,21,1661,15.8157,892,
P16,180,0.055865921787709494,104,tree-union,tree,0,1,SUCCESS,1,10.3333,9.8167,21,1860,14.0709,923,
P16,180,0.055865921787709494,104,tree-sph,tree,1,2,SUCCESS,1,9.4056,9.2167,19,1693,10.492,923,
P16,180,0.055865921787709494,103,boltz-8.0,root,3,8.0,SUCCESS,1,9.0333,8.6222,19,1626,22.1697,892,
P16,180,0.055865921787709494,104,boltz-8.0,root,0,8.0,SUCCESS,1,10.0222,9.6778,20,1804,15.4185,923,
P16,180,0.055865921787709494,103,beta-dhat,beta,3,4.0,SUCCESS,1,9.0778,8.7333,19,1634,21.6649,892,
P16,180,0.055865921787709494,104,beta-16.0,beta,0,16.0,SUCCESS,1,9.6,9.2778,20,1728,15.2128,923,
P16,180,0.055865921787709494,101,beta-2.0,beta,3,2.0,TIMEOUT,0,,,,,60.55,911,
P16,180,0.055865921787709494,104,tree-union,tree,2,1,SUCCESS,1,10.6833,10.2556,22,1923,10.0729,923,
P16,180,0.055865921787709494,104,boltz-0.5,root,1,0.5,SUCCESS,1,9.2167,8.9056,18,1659,13.366,923,
P16,180,0.055865921787709494,103,beta-dhat,beta,4,4.0,SUCCESS,1,9.2167,8.8056,21,1659,18.912,892,
P16,180,0.055865921787709494,104,boltz-2.0,root,1,2.0,SUCCESS,1,9.6333,9.2278,22,1734,14.0879,923,
P16,180,0.055865921787709494,104,tree-sph,tree,3,2,SUCCESS,1,10.85,10.6,26,1953,6.8822,923,
P16,180,0.055865921787709494,104,stock,stock,0,,SUCCESS,1,9.2944,8.9056,21,1673,19.225,923,
P16,180,0.055865921787709494,104,tree-union,tree,3,1,SUCCESS,1,11.7056,11.05,25,2107,8.2425,923,
P16,180,0.055865921787709494,104,boltz-2.0,root,2,2.0,SUCCESS,1,9.8278,9.3944,22,1769,12.3996,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,1,16.0,SUCCESS,1,10.3611,9.9111,22,1865,15.7743,923,
P16,180,0.055865921787709494,101,beta-dhat,beta,4,4.0,TIMEOUT,0,,,,,60.4846,911,
P16,180,0.055865921787709494,101,beta-2.0,beta,4,2.0,TIMEOUT,0,,,,,61.1038,911,
P16,180,0.055865921787709494,104,tree-union,tree,1,1,SUCCESS,1,10.1333,9.7111,20,1824,17.6296,923,
P16,180,0.055865921787709494,104,beta-16.0,beta,2,16.0,SUCCESS,1,9.7944,9.4167,20,1763,13.2822,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,1,8.0,SUCCESS,1,9.5167,9.1556,20,1713,18.0579,923,
P16,180,0.055865921787709494,104,boltz-0.5,root,2,0.5,SUCCESS,1,9.5722,9.2333,21,1723,15.6446,923,
P16,180,0.055865921787709494,104,beta-dhat,beta,1,4.0,SUCCESS,1,9.35,9.0111,21,1683,18.3643,923,
P16,180,0.055865921787709494,102,beta-2.0,beta,0,2.0,TIMEOUT,0,,,,,60.5725,877,invalid embedding
P16,180,0.055865921787709494,104,stock,stock,3,,SUCCESS,1,9.7111,9.3111,22,1748,12.672,923,
P16,180,0.055865921787709494,104,stock,stock,4,,SUCCESS,1,10.7722,10.2,24,1939,8.1486,923,
P16,180,0.055865921787709494,104,stock,stock,1,,SUCCESS,1,8.7722,8.4778,18,1579,21.996,923,
P16,180,0.055865921787709494,103,beta-dhat,beta,1,4.0,SUCCESS,1,8.3444,8.0889,16,1502,37.8661,892,
P16,180,0.055865921787709494,104,tree-union,tree,4,1,SUCCESS,1,11.1611,10.4778,26,2009,9.2631,923,
P16,180,0.055865921787709494,104,boltz-0.5,root,3,0.5,SUCCESS,1,9.9889,9.5778,22,1798,14.3238,923,
P16,180,0.055865921787709494,104,tree-sph,tree,4,2,SUCCESS,1,9.0611,8.85,21,1631,9.6449,923,
P16,180,0.055865921787709494,105,tree-union,tree,0,1,SUCCESS,1,11.6222,11.0389,23,2092,6.8498,921,
P16,180,0.055865921787709494,104,stock,stock,2,,SUCCESS,1,9.7056,9.3278,20,1747,21.0654,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,2,8.0,SUCCESS,1,9.85,9.4722,20,1773,20.2056,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,3,8.0,SUCCESS,1,9.2333,8.8944,19,1662,14.9091,923,
P16,180,0.055865921787709494,104,boltz-0.5,root,4,0.5,SUCCESS,1,9.7889,9.4389,23,1762,11.5845,923,
P16,180,0.055865921787709494,102,beta-2.0,beta,1,2.0,TIMEOUT,0,,,,,60.8959,877,invalid embedding
P16,180,0.055865921787709494,104,boltz-2.0,root,3,2.0,SUCCESS,1,9.8556,9.4722,21,1774,16.0985,923,
P16,180,0.055865921787709494,105,tree-sph,tree,0,2,SUCCESS,1,9.7556,9.5889,20,1756,9.3465,921,
P16,180,0.055865921787709494,104,beta-16.0,beta,3,16.0,SUCCESS,1,9.3444,9.0,21,1682,16.6866,923,
P16,180,0.055865921787709494,105,boltz-2.0,root,0,2.0,SUCCESS,1,10.4056,9.9556,22,1873,11.1175,921,
P16,180,0.055865921787709494,104,boltz-2.0,root,4,2.0,SUCCESS,1,9.4389,9.0889,21,1699,15.0135,923,
P16,180,0.055865921787709494,105,boltz-8.0,root,0,8.0,SUCCESS,1,9.8556,9.4556,21,1774,11.2825,921,
P16,180,0.055865921787709494,102,beta-2.0,beta,2,2.0,TIMEOUT,0,,,,,60.6325,877,invalid embedding
P16,180,0.055865921787709494,105,stock,stock,0,,SUCCESS,1,9.7944,9.4611,20,1763,15.1272,921,
P16,180,0.055865921787709494,105,tree-sph,tree,1,2,SUCCESS,1,9.55,9.3778,21,1719,10.7587,921,
P16,180,0.055865921787709494,105,boltz-0.5,root,0,0.5,SUCCESS,1,10.1944,9.7944,21,1835,13.7204,921,
P16,180,0.055865921787709494,105,tree-union,tree,2,1,SUCCESS,1,11.3722,10.8111,22,2047,8.2282,921,
P16,180,0.055865921787709494,102,beta-2.0,beta,3,2.0,TIMEOUT,0,,,,,60.4622,877,invalid embedding
P16,180,0.055865921787709494,105,tree-sph,tree,2,2,SUCCESS,1,9.9278,9.7056,23,1787,9.1887,921,
P16,180,0.055865921787709494,104,beta-16.0,beta,4,16.0,SUCCESS,1,9.3444,8.9444,21,1682,18.5873,923,
P16,180,0.055865921787709494,104,boltz-8.0,root,4,8.0,SUCCESS,1,9.2222,8.8611,20,1660,19.76,923,
P16,180,0.055865921787709494,104,beta-dhat,beta,0,4.0,SUCCESS,1,8.5,8.1611,20,1530,35.2238,923,
P16,180,0.055865921787709494,105,boltz-8.0,root,2,8.0,SUCCESS,1,10.3778,9.8944,22,1868,9.3259,921,
P16,180,0.055865921787709494,105,boltz-0.5,root,1,0.5,SUCCESS,1,10.0,9.5667,21,1800,15.2812,921,
P16,180,0.055865921787709494,105,boltz-2.0,root,1,2.0,SUCCESS,1,10.45,10.0167,22,1881,14.9108,921,
P16,180,0.055865921787709494,102,beta-2.0,beta,4,2.0,TIMEOUT,0,,,,,60.4451,877,invalid embedding
P16,180,0.055865921787709494,105,tree-union,tree,1,1,SUCCESS,1,10.45,10.0111,22,1881,16.0813,921,
P16,180,0.055865921787709494,105,boltz-8.0,root,1,8.0,SUCCESS,1,9.0667,8.75,18,1632,15.9935,921,
P16,180,0.055865921787709494,105,beta-16.0,beta,0,16.0,SUCCESS,1,9.7056,9.3222,21,1747,19.2937,921,
P16,180,0.055865921787709494,105,stock,stock,1,,SUCCESS,1,9.7333,9.3833,20,1752,19.7559,921,
P16,180,0.055865921787709494,103,beta-dhat,beta,0,4.0,SUCCESS,1,8.4278,8.1278,18,1517,60.0074,892,
P16,180,0.055865921787709494,103,beta-2.0,beta,0,2.0,TIMEOUT,0,,,,,61.0964,892,
P16,180,0.055865921787709494,105,boltz-8.0,root,3,8.0,SUCCESS,1,10.3167,9.8778,21,1857,11.4214,921,
P16,180,0.055865921787709494,105,beta-dhat,beta,0,4.0,SUCCESS,1,8.8611,8.5444,19,1595,23.4125,921,
P16,180,0.055865921787709494,105,tree-sph,tree,3,2,SUCCESS,1,9.2444,9.0056,20,1664,13.5779,921,
P16,180,0.055865921787709494,105,boltz-2.0,root,3,2.0,SUCCESS,1,10.1278,9.7056,22,1823,13.4974,921,
P16,180,0.055865921787709494,105,boltz-2.0,root,2,2.0,SUCCESS,1,9.5056,9.0889,20,1711,17.6915,921,
P16,180,0.055865921787709494,105,tree-union,tree,4,1,SUCCESS,1,11.1444,10.5944,23,2006,9.8179,921,
P16,180,0.055865921787709494,104,beta-dhat,beta,3,4.0,SUCCESS,1,8.9,8.5944,20,1602,31.2972,923,
P16,180,0.055865921787709494,103,beta-2.0,beta,1,2.0,TIMEOUT,0,,,,,61.1878,892,
P16,180,0.055865921787709494,105,beta-16.0,beta,3,16.0,SUCCESS,1,10.5111,10.0556,22,1892,12.5541,921,
P16,180,0.055865921787709494,105,boltz-8.0,root,4,8.0,SUCCESS,1,11.0389,10.4444,24,1987,8.896,921,
P16,180,0.055865921787709494,105,stock,stock,2,,SUCCESS,1,9.2389,8.9556,19,1663,20.8398,921,
P16,180,0.055865921787709494,105,beta-16.0,beta,1,16.0,SUCCESS,1,9.3333,8.9722,20,1680,22.6514,921,
P16,180,0.055865921787709494,105,tree-sph,tree,4,2,SUCCESS,1,10.1556,9.9333,21,1828,11.7529,921,
P16,180,0.055865921787709494,105,boltz-0.5,root,4,0.5,SUCCESS,1,10.1111,9.6944,22,1820,11.7337,921,
P16,180,0.055865921787709494,105,stock,stock,4,,SUCCESS,1,10.0167,9.5389,23,1803,13.5975,921,
P16,180,0.055865921787709494,105,stock,stock,3,,SUCCESS,1,9.3889,9.0389,20,1690,18.0916,921,
P16,180,0.055865921787709494,105,boltz-2.0,root,4,2.0,SUCCESS,1,9.65,9.2222,20,1737,11.3966,921,
P16,180,0.055865921787709494,105,tree-union,tree,3,1,SUCCESS,1,10.3056,9.7611,21,1855,17.3829,921,
P16,180,0.055865921787709494,105,boltz-0.5,root,3,0.5,SUCCESS,1,9.7222,9.3389,19,1750,17.403,921,
P16,180,0.055865921787709494,105,boltz-0.5,root,2,0.5,SUCCESS,1,9.2389,8.9111,18,1663,21.5001,921,
P16,180,0.055865921787709494,103,beta-2.0,beta,2,2.0,TIMEOUT,0,,,,,61.157,892,
P16,180,0.055865921787709494,103,beta-dhat,beta,2,4.0,TIMEOUT,0,,,,,60.4493,892,
P16,180,0.055865921787709494,105,beta-16.0,beta,2,16.0,SUCCESS,1,9.9278,9.5222,20,1787,22.3517,921,
P16,180,0.055865921787709494,103,beta-2.0,beta,3,2.0,TIMEOUT,0,,,,,60.9259,892,
P16,180,0.055865921787709494,103,beta-2.0,beta,4,2.0,TIMEOUT,0,,,,,61.0336,892,
P16,180,0.055865921787709494,105,beta-16.0,beta,4,16.0,SUCCESS,1,9.5944,9.1611,19,1727,21.5241,921,
P16,180,0.055865921787709494,105,beta-dhat,beta,3,4.0,SUCCESS,1,9.0278,8.7222,20,1625,25.6476,921,
P16,180,0.055865921787709494,104,beta-2.0,beta,0,2.0,TIMEOUT,0,,,,,60.6168,923,
P16,100,0.3,101,boltz-8.0,root,1,8.0,SUCCESS,1,12.74,11.92,20,1274,15.7633,1461,
P16,100,0.3,101,boltz-0.5,root,1,0.5,SUCCESS,1,11.79,11.12,19,1179,17.7934,1461,
P16,180,0.055865921787709494,104,beta-2.0,beta,1,2.0,TIMEOUT,0,,,,,60.6478,923,
P16,100,0.3,101,boltz-2.0,root,0,2.0,SUCCESS,1,11.76,11.08,17,1176,20.8563,1461,
P16,100,0.3,101,stock,stock,1,,SUCCESS,1,11.18,10.47,17,1118,19.8325,1461,
P16,100,0.3,101,boltz-0.5,root,0,0.5,SUCCESS,1,11.12,10.5,17,1112,25.2458,1461,
P16,180,0.055865921787709494,104,beta-dhat,beta,2,4.0,SUCCESS,1,9.3167,8.9444,20,1677,60.1737,923,
P16,180,0.055865921787709494,104,beta-2.0,beta,2,2.0,TIMEOUT,0,,,,,60.6189,923,
P16,100,0.3,101,tree-sph,tree,0,2,SUCCESS,1,12.25,11.69,18,1225,28.422,1461,
P16,100,0.3,101,stock,stock,2,,SUCCESS,1,11.11,10.53,17,1111,21.6492,1461,
P16,100,0.3,101,tree-union,tree,2,1,SUCCESS,1,12.26,11.33,20,1226,22.9579,1461,
P16,100,0.3,101,beta-16.0,beta,1,16.0,SUCCESS,1,11.5,10.77,18,1150,24.7632,1461,
P16,180,0.055865921787709494,105,beta-dhat,beta,4,4.0,SUCCESS,1,8.9833,8.6556,19,1617,33.0668,921,
P16,100,0.3,101,beta-16.0,beta,2,16.0,SUCCESS,1,11.11,10.53,17,1111,22.5035,1461,
P16,100,0.3,101,beta-16.0,beta,0,16.0,SUCCESS,1,10.9,10.4,16,1090,27.6755,1461,
P16,180,0.055865921787709494,104,beta-2.0,beta,3,2.0,TIMEOUT,0,,,,,61.1837,923,
P16,100,0.3,101,boltz-0.5,root,2,0.5,SUCCESS,1,11.94,11.15,17,1194,26.0463,1461,
P16,100,0.3,101,boltz-2.0,root,2,2.0,SUCCESS,1,11.58,10.99,19,1158,29.2481,1461,
P16,100,0.3,101,tree-sph,tree,1,2,SUCCESS,1,10.97,10.6,15,1097,31.9658,1461,
P16,180,0.055865921787709494,104,beta-2.0,beta,4,2.0,TIMEOUT,0,,,,,60.5353,923,
P16,180,0.055865921787709494,104,beta-dhat,beta,4,4.0,TIMEOUT,0,,,,,60.7241,923,
P16,100,0.3,101,tree-union,tree,0,1,SUCCESS,1,12.1,11.33,18,1210,39.1087,1461,
P16,100,0.3,101,tree-sph,tree,3,2,SUCCESS,1,12.47,11.83,19,1247,25.3793,1461,
P16,180,0.055865921787709494,105,beta-dhat,beta,2,4.0,SUCCESS,1,8.85,8.5167,19,1593,50.758,921,
P16,100,0.3,101,boltz-8.0,root,0,8.0,SUCCESS,1,11.63,10.82,18,1163,35.4843,1461,
P16,100,0.3,101,tree-union,tree,4,1,SUCCESS,1,13.06,11.85,21,1306,15.5971,1461,
P16,100,0.3,101,boltz-0.5,root,3,0.5,SUCCESS,1,11.41,10.73,17,1141,23.8615,1461,
P16,180,0.055865921787709494,105,beta-2.0,beta,0,2.0,TIMEOUT,0,,,,,61.1826,921,
P16,100,0.3,101,boltz-0.5,root,4,0.5,SUCCESS,1,11.81,11.31,19,1181,14.4636,1461,
P16,100,0.3,101,tree-union,tree,1,1,SUCCESS,1,11.61,10.86,19,1161,36.6556,1461,
P16,100,0.3,101,stock,stock,4,,SUCCESS,1,11.68,10.93,18,1168,20.1807,1461,
P16,100,0.3,101,tree-union,tree,3,1,SUCCESS,1,12.32,11.33,19,1232,33.4921,1461,
P16,100,0.3,101,stock,stock,0,,SUCCESS,1,10.69,10.23,15,1069,45.9461,1461,
P16,180,0.055865921787709494,105,beta-2.0,beta,1,2.0,TIMEOUT,0,,,,,61.1532,921,
P16,100,0.3,101,stock,stock,3,,SUCCESS,1,11.3,10.55,17,1130,35.1852,1461,
P16,180,0.055865921787709494,105,beta-dhat,beta,1,4.0,TIMEOUT,0,,,,,60.4625,921,
P16,100,0.3,101,boltz-2.0,root,3,2.0,SUCCESS,1,10.97,10.39,16,1097,27.0391,1461,
P16,180,0.055865921787709494,105,beta-2.0,beta,2,2.0,TIMEOUT,0,,,,,61.0409,921,
P16,100,0.3,101,beta-16.0,beta,4,16.0,SUCCESS,1,11.68,10.93,18,1168,19.7819,1461,
P16,100,0.3,101,tree-sph,tree,2,2,SUCCESS,1,10.59,10.31,15,1059,44.694,1461,
P16,100,0.3,102,boltz-0.5,root,1,0.5,SUCCESS,1,11.87,11.03,19,1187,13.2523,1451,
P16,100,0.3,101,tree-sph,tree,4,2,SUCCESS,1,11.23,10.89,18,1123,28.3074,1461,
P16,180,0.055865921787709494,105,beta-2.0,beta,3,2.0,TIMEOUT,0,,,,,60.4801,921,
P16,100,0.3,102,beta-16.0,beta,0,16.0,SUCCESS,1,11.24,10.68,18,1124,16.191,1451,
P16,100,0.3,102,stock,stock,0,,SUCCESS,1,11.19,10.67,18,1119,24.0557,1451,
P16,100,0.3,101,boltz-8.0,root,3,8.0,SUCCESS,1,11.46,10.75,17,1146,36.0414,1461,
P16,100,0.3,101,beta-16.0,beta,3,16.0,SUCCESS,1,11.3,10.55,17,1130,35.7161,1461,
P16,180,0.055865921787709494,105,beta-2.0,beta,4,2.0,TIMEOUT,0,,,,,60.5185,921,
P16,100,0.3,102,stock,stock,2,,SUCCESS,1,12.78,11.97,20,1278,16.2031,1451,
P16,100,0.3,102,beta-16.0,beta,1,16.0,SUCCESS,1,12.73,11.78,20,1273,17.5652,1451,
P16,100,0.3,102,boltz-2.0,root,1,2.0,SUCCESS,1,11.79,11.1,19,1179,19.1669,1451,
P16,100,0.3,102,tree-sph,tree,0,2,SUCCESS,1,11.72,11.34,18,1172,27.584,1451,
P16,100,0.3,101,boltz-8.0,root,4,8.0,SUCCESS,1,11.25,10.7,17,1125,31.4176,1461,
P16,100,0.3,101,boltz-8.0,root,2,8.0,SUCCESS,1,10.72,10.21,15,1072,51.2788,1461,
P16,100,0.3,102,tree-union,tree,2,1,SUCCESS,1,12.57,11.5,21,1257,16.8501,1451,
P16,100,0.3,102,boltz-8.0,root,0,8.0,SUCCESS,1,11.64,10.99,19,1164,26.7993,1451,
P16,100,0.3,101,boltz-2.0,root,1,2.0,SUCCESS,1,10.69,10.16,16,1069,57.8691,1461,
P16,100,0.3,102,stock,stock,1,,SUCCESS,1,11.84,11.0,19,1184,25.5554,1451,
P16,100,0.3,102,tree-union,tree,0,1,SUCCESS,1,11.68,10.85,18,1168,33.1981,1451,
P16,100,0.3,101,beta-2.0,beta,0,2.0,TIMEOUT,0,,,,,60.6739,1461,
P16,100,0.3,102,tree-union,tree,1,1,SUCCESS,1,13.02,11.63,21,1302,26.6742,1451,
P16,100,0.3,101,beta-dhat,beta,0,2.0,TIMEOUT,0,,,,,61.8779,1461,
P16,100,0.3,102,boltz-8.0,root,2,8.0,SUCCESS,1,11.46,10.79,18,1146,21.524,1451,
P16,100,0.3,102,boltz-0.5,root,2,0.5,SUCCESS,1,11.3,10.82,17,1130,23.133,1451,
P16,100,0.3,101,beta-2.0,beta,1,2.0,TIMEOUT,0,,,,,61.7357,1461,
P16,100,0.3,102,boltz-2.0,root,0,2.0,SUCCESS,1,11.64,11.04,17,1164,33.7632,1451,
P16,100,0.3,101,beta-dhat,beta,1,2.0,TIMEOUT,0,,,,,60.8006,1461,
P16,100,0.3,101,boltz-2.0,root,4,2.0,SUCCESS,1,10.77,10.27,16,1077,41.0709,1461,
P16,100,0.3,101,beta-2.0,beta,2,2.0,TIMEOUT,0,,,,,61.5359,1461,
P16,100,0.3,102,boltz-2.0,root,3,2.0,SUCCESS,1,12.19,11.39,18,1219,16.8299,1451,
P16,100,0.3,101,beta-dhat,beta,2,2.0,TIMEOUT,0,,,,,61.4389,1461,
P16,100,0.3,102,beta-16.0,beta,2,16.0,SUCCESS,1,11.49,10.83,18,1149,24.9027,1451,
P16,100,0.3,102,tree-sph,tree,2,2,SUCCESS,1,11.9,11.39,18,1190,27.2254,1451,
P16,100,0.3,102,tree-sph,tree,1,2,SUCCESS,1,10.99,10.67,16,1099,33.5637,1451,
P16,100,0.3,102,boltz-8.0,root,1,8.0,SUCCESS,1,10.72,10.33,16,1072,33.0665,1451,
P16,100,0.3,102,boltz-2.0,root,2,2.0,SUCCESS,1,11.53,10.92,19,1153,29.9489,1451,
P16,100,0.3,102,boltz-0.5,root,0,0.5,SUCCESS,1,11.28,10.68,17,1128,42.8591,1451,
P16,100,0.3,102,beta-16.0,beta,3,16.0,SUCCESS,1,11.75,11.05,17,1175,19.6076,1451,
P16,100,0.3,102,stock,stock,3,,SUCCESS,1,11.41,10.85,17,1141,28.2258,1451,
P16,100,0.3,102,tree-union,tree,4,1,SUCCESS,1,13.11,11.93,22,1311,19.1837,1451,
P16,100,0.3,102,boltz-2.0,root,4,2.0,SUCCESS,1,12.18,11.49,20,1218,19.4497,1451,
P16,100,0.3,102,tree-sph,tree,4,2,SUCCESS,1,11.27,10.98,17,1127,21.603,1451,
